Serial Number:21116236 --

"Date Time, GMT -0700","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-18 08:11:37,12.82,"2,337", , , , , 
2021-08-18 08:11:42,12.87,926, , , , , 
2021-08-18 08:11:47,12.87,"1,576", , , , , 
2021-08-18 08:11:52,12.82,"1,314", , , , , 
2021-08-18 08:11:57,12.78,"1,421", , , , , 
2021-08-18 08:12:02,12.82,"1,267", , , , , 
2021-08-18 08:12:07,12.78,"1,391", , , , , 
2021-08-18 08:12:12,12.78,"1,312", , , , , 
2021-08-18 08:12:17,12.65,"1,452", , , , , 
2021-08-18 08:12:22,12.65,"1,348", , , , , 
2021-08-18 08:12:27,12.65,"1,459", , , , , 
2021-08-18 08:12:32,12.61,"1,402", , , , , 
2021-08-18 08:12:37,12.57,"1,338", , , , , 
2021-08-18 08:12:42,12.57,"1,397", , , , , 
2021-08-18 08:12:47,12.61,"1,362", , , , , 
2021-08-18 08:12:52,12.57,"1,057", , , , , 
2021-08-18 08:12:57,12.57,876, , , , , 
2021-08-18 08:13:02,12.57,856, , , , , 
2021-08-18 08:13:07,12.52,936, , , , , 
2021-08-18 08:13:12,12.52,"1,002", , , , , 
2021-08-18 08:13:17,12.52,903, , , , , 
2021-08-18 08:13:22,12.52,922, , , , , 
2021-08-18 08:13:27,12.44,749, , , , , 
2021-08-18 08:13:32,12.48,693, , , , , 
2021-08-18 08:13:37,12.44,"1,214", , , , , 
2021-08-18 08:13:42,12.40,646, , , , , 
2021-08-18 08:13:47,12.44,683, , , , , 
2021-08-18 08:13:52,12.40,641, , , , , 
2021-08-18 08:13:57,12.40,772, , , , , 
2021-08-18 08:14:02,12.44,844, , , , , 
2021-08-18 08:14:07,12.40,"1,147", , , , , 
2021-08-18 08:14:12,12.35,"1,473", , , , , 
2021-08-18 08:14:17,12.40,"1,450", , , , , 
2021-08-18 08:14:22,12.40,"1,462", , , , , 
2021-08-18 08:14:27,12.40,"1,265", , , , , 
2021-08-18 08:14:32,12.40,"1,371", , , , , 
2021-08-18 08:14:37,12.35,"1,223", , , , , 
2021-08-18 08:14:42,12.40,"1,570", , , , , 
2021-08-18 08:14:47,12.40,"1,580", , , , , 
2021-08-18 08:14:52,12.35,"1,587", , , , , 
2021-08-18 08:14:57,12.40,"1,587", , , , , 
2021-08-18 08:15:02,12.35,"1,589", , , , , 
2021-08-18 08:15:07,12.40,"1,590", , , , , 
2021-08-18 08:15:12,12.35,"1,597", , , , , 
2021-08-18 08:15:17,12.40,"1,593", , , , , 
2021-08-18 08:15:22,12.35,"1,590", , , , , 
2021-08-18 08:15:27,12.35,"1,593", , , , , 
2021-08-18 08:15:32,12.40,"1,592", , , , , 
2021-08-18 08:15:37,12.40,"1,601", , , , , 
2021-08-18 08:15:42,12.40,"1,603", , , , , 
2021-08-18 08:15:47,12.40,"1,598", , , , , 
2021-08-18 08:15:52,12.40,"1,601", , , , , 
2021-08-18 08:15:57,12.35,"1,606", , , , , 
2021-08-18 08:16:02,12.35,"1,603", , , , , 
2021-08-18 08:16:07,12.40,"1,606", , , , , 
2021-08-18 08:16:12,12.35,"1,606", , , , , 
2021-08-18 08:16:17,12.44,"1,608", , , , , 
2021-08-18 08:16:22,12.35,"1,563", , , , , 
2021-08-18 08:16:27,12.35,"1,551", , , , , 
2021-08-18 08:16:32,12.35,"1,566", , , , , 
2021-08-18 08:16:37,12.35,"1,581", , , , , 
2021-08-18 08:16:42,12.35,"1,574", , , , , 
2021-08-18 08:16:47,12.35,"1,583", , , , , 
