Serial Number:21116236 --

"Date Time, GMT -0700","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-30 08:08:08,12.82,"1,136", , , , , 
2021-08-30 08:08:13,12.95,"1,172", , , , , 
2021-08-30 08:08:18,12.95,966, , , , , 
2021-08-30 08:08:23,13.00,969, , , , , 
2021-08-30 08:08:28,13.00,888, , , , , 
2021-08-30 08:08:33,12.87,763, , , , , 
2021-08-30 08:08:38,12.87,819, , , , , 
2021-08-30 08:08:43,12.78,837, , , , , 
2021-08-30 08:08:48,12.70,802, , , , , 
2021-08-30 08:08:53,12.65,819, , , , , 
2021-08-30 08:08:58,12.61,800, , , , , 
2021-08-30 08:09:03,12.57,847, , , , , 
2021-08-30 08:09:08,12.52,828, , , , , 
2021-08-30 08:09:13,12.48,779, , , , , 
2021-08-30 08:09:18,12.44,746, , , , , 
2021-08-30 08:09:23,12.35,731, , , , , 
2021-08-30 08:09:28,12.35,778, , , , , 
2021-08-30 08:09:33,12.31,863, , , , , 
2021-08-30 08:09:38,12.31,736, , , , , 
2021-08-30 08:09:43,12.27,874, , , , , 
2021-08-30 08:09:48,12.27,705, , , , , 
2021-08-30 08:09:53,12.22,"1,083", , , , , 
2021-08-30 08:09:58,12.18,785, , , , , 
2021-08-30 08:10:03,12.22,703, , , , , 
2021-08-30 08:10:08,12.14,705, , , , , 
2021-08-30 08:10:13,12.10,793, , , , , 
2021-08-30 08:10:18,12.14,833, , , , , 
2021-08-30 08:10:23,12.14,822, , , , , 
2021-08-30 08:10:28,12.10,689, , , , , 
2021-08-30 08:10:33,12.10,635, , , , , 
2021-08-30 08:10:38,12.05,703, , , , , 
2021-08-30 08:10:43,12.05,674, , , , , 
2021-08-30 08:10:48,12.01,588, , , , , 
2021-08-30 08:10:53,12.01,579, , , , , 
2021-08-30 08:10:58,12.01,573, , , , , 
2021-08-30 08:11:03,12.01,576, , , , , 
2021-08-30 08:11:08,12.01,553, , , , , 
