Serial Number:20921469 --

"Date Time, GMT -0700","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-17 11:47:29,19.65,"3,012", , , , , 
2021-08-17 11:47:34,19.65,"3,082", , , , , 
2021-08-17 11:47:39,19.65,"1,403", , , , , 
2021-08-17 11:47:44,19.39,"2,021", , , , , 
2021-08-17 11:47:49,19.00,"2,035", , , , , 
2021-08-17 11:47:54,18.62,"2,039", , , , , 
2021-08-17 11:47:59,18.36,"1,972", , , , , 
2021-08-17 11:48:04,18.06,"1,967", , , , , 
2021-08-17 11:48:09,17.76,"1,976", , , , , 
2021-08-17 11:48:14,17.46,"1,963", , , , , 
2021-08-17 11:48:19,17.16,"1,969", , , , , 
2021-08-17 11:48:24,16.99,"1,899", , , , , 
2021-08-17 11:48:29,16.77,"1,979", , , , , 
2021-08-17 11:48:34,16.56,"1,992", , , , , 
2021-08-17 11:48:39,16.39,"2,023", , , , , 
2021-08-17 11:48:44,16.21,"2,132", , , , , 
2021-08-17 11:48:49,16.04,"2,083", , , , , 
2021-08-17 11:48:54,15.87,"1,940", , , , , 
2021-08-17 11:48:59,15.70,"1,912", , , , , 
2021-08-17 11:49:04,15.57,"1,798", , , , , 
2021-08-17 11:49:09,15.44,"1,796", , , , , 
2021-08-17 11:49:14,15.31,"1,741", , , , , 
2021-08-17 11:49:19,15.27,"1,627", , , , , 
2021-08-17 11:49:24,15.10,"1,543", , , , , 
2021-08-17 11:49:29,15.01,"1,583", , , , , 
2021-08-17 11:49:34,14.93,"1,569", , , , , 
2021-08-17 11:49:39,14.84,"1,519", , , , , 
2021-08-17 11:49:44,14.71,"1,504", , , , , 
2021-08-17 11:49:49,14.63,"1,508", , , , , 
2021-08-17 11:49:54,14.54,"1,425", , , , , 
2021-08-17 11:49:59,14.50,"1,411", , , , , 
2021-08-17 11:50:04,14.41,"1,008", , , , , 
2021-08-17 11:50:09,14.33,995, , , , , 
2021-08-17 11:50:14,14.28,"1,093", , , , , 
2021-08-17 11:50:19,14.20,"1,248", , , , , 
2021-08-17 11:50:24,14.15,"1,259", , , , , 
