Serial Number:21116236 --

"Date Time, GMT -0700","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-25 07:43:14,12.01,422, , , , , 
2021-08-25 07:43:19,12.05,460, , , , , 
2021-08-25 07:43:24,12.10,352, , , , , 
2021-08-25 07:43:29,12.05,348, , , , , 
2021-08-25 07:43:34,12.05,351, , , , , 
2021-08-25 07:43:39,12.01,356, , , , , 
2021-08-25 07:43:44,12.05,356, , , , , 
2021-08-25 07:43:49,12.01,359, , , , , 
2021-08-25 07:43:54,11.97,355, , , , , 
2021-08-25 07:43:59,11.97,323, , , , , 
2021-08-25 07:44:04,11.97,342, , , , , 
2021-08-25 07:44:09,11.97,376, , , , , 
2021-08-25 07:44:14,11.97,370, , , , , 
2021-08-25 07:44:19,11.92,385, , , , , 
2021-08-25 07:44:24,11.97,381, , , , , 
2021-08-25 07:44:29,11.92,369, , , , , 
2021-08-25 07:44:34,11.88,377, , , , , 
2021-08-25 07:44:39,11.92,375, , , , , 
2021-08-25 07:44:44,11.88,377, , , , , 
2021-08-25 07:44:49,11.88,382, , , , , 
2021-08-25 07:44:54,11.88,395, , , , , 
2021-08-25 07:44:59,11.92,372, , , , , 
2021-08-25 07:45:04,11.88,389, , , , , 
2021-08-25 07:45:09,11.88,388, , , , , 
2021-08-25 07:45:14,11.88,383, , , , , 
2021-08-25 07:45:19,11.92,392, , , , , 
2021-08-25 07:45:24,11.88,388, , , , , 
2021-08-25 07:45:29,11.88,381, , , , , 
2021-08-25 07:45:34,11.84,386, , , , , 
2021-08-25 07:45:39,11.84,394, , , , , 
2021-08-25 07:45:44,11.84,388, , , , , 
2021-08-25 07:45:49,11.92,383, , , , , 
2021-08-25 07:45:54,11.88,391, , , , , 
2021-08-25 07:45:59,11.88,389, , , , , 
2021-08-25 07:46:04,11.84,388, , , , , 
2021-08-25 07:46:09,11.88,388, , , , , 
2021-08-25 07:46:14,11.84,387, , , , , 
2021-08-25 07:46:19,11.84,388, , , , , 
2021-08-25 07:46:24,11.84,388, , , , , 
2021-08-25 07:46:29,11.84,390, , , , , 
2021-08-25 07:46:34,11.84,389, , , , , 
2021-08-25 07:46:39,11.84,388, , , , , 
2021-08-25 07:46:44,11.84,388, , , , , 
2021-08-25 07:46:49,11.88,389, , , , , 
2021-08-25 07:46:54,11.84,389, , , , , 
2021-08-25 07:46:59,11.84,390, , , , , 
2021-08-25 07:47:04,11.84,389, , , , , 
2021-08-25 07:47:09,11.84,378, , , , , 
2021-08-25 07:47:14,11.84,375, , , , , 
2021-08-25 07:47:19,11.84,390, , , , , 
2021-08-25 07:47:24,11.79,390, , , , , 
2021-08-25 07:47:29,11.84,389, , , , , 
2021-08-25 07:47:34,11.84,389, , , , , 
2021-08-25 07:47:39,11.84,382, , , , , 
2021-08-25 07:47:44,11.79,365, , , , , 
2021-08-25 07:47:49,11.84,303, , , , , 
2021-08-25 07:47:54,11.84,233, , , , , 
2021-08-25 07:47:59,11.84,332, , , , , 
2021-08-25 07:48:04,11.84,355, , , , , 
2021-08-25 07:48:09,11.79,358, , , , , 
2021-08-25 07:48:14,11.79,385, , , , , 
2021-08-25 07:48:19,11.84,387, , , , , 
2021-08-25 07:48:24,11.79,388, , , , , 
2021-08-25 07:48:29,11.84,387, , , , , 
2021-08-25 07:48:34,11.84,390, , , , , 
2021-08-25 07:48:39,11.79,390, , , , , 
2021-08-25 07:48:44,11.88,390, , , , , 
2021-08-25 07:48:49,11.79,391, , , , , 
2021-08-25 07:48:54,11.79,390, , , , , 
2021-08-25 07:48:59,11.79,391, , , , , 
2021-08-25 07:49:04,11.84,392, , , , , 
2021-08-25 07:49:09,11.79,392, , , , , 
2021-08-25 07:49:14,11.84,363, , , , , 
2021-08-25 07:49:19,11.79,337, , , , , 
2021-08-25 07:49:24,11.79,319, , , , , 
2021-08-25 07:49:29,11.79,319, , , , , 
2021-08-25 07:49:34,11.84,395, , , , , 
2021-08-25 07:49:39,11.84,300, , , , , 
2021-08-25 07:49:44,11.84,239, , , , , 
2021-08-25 07:49:49,11.84,207, , , , , 
2021-08-25 07:49:54,11.79,202, , , , , 
2021-08-25 07:49:59,11.84,200, , , , , 
2021-08-25 07:50:04,11.79,269, , , , , 
2021-08-25 07:50:09,11.79,246, , , , , 
2021-08-25 07:50:14,11.84,254, , , , , 
2021-08-25 07:50:19,11.84,231, , , , , 
2021-08-25 07:50:24,11.84,328, , , , , 
2021-08-25 07:50:29,11.79,239, , , , , 
2021-08-25 07:50:34,11.84,277, , , , , 
2021-08-25 07:50:39,11.79,395, , , , , 
2021-08-25 07:50:44,11.79,399, , , , , 
2021-08-25 07:50:49,11.79,401, , , , , 
2021-08-25 07:50:54,11.79,408, , , , , 
2021-08-25 07:50:59,11.88,410, , , , , 
2021-08-25 07:51:04,11.84,410, , , , , 
2021-08-25 07:51:09,11.79,412, , , , , 
2021-08-25 07:51:14,11.79,412, , , , , 
2021-08-25 07:51:19,11.84,413, , , , , 
2021-08-25 07:51:24,11.79,414, , , , , 
2021-08-25 07:51:29,11.79,414, , , , , 
2021-08-25 07:51:34,11.84,415, , , , , 
2021-08-25 07:51:39,11.84,416, , , , , 
2021-08-25 07:51:44,11.79,417, , , , , 
2021-08-25 07:51:49,11.84,418, , , , , 
2021-08-25 07:51:54,11.88,419, , , , , 
2021-08-25 07:51:59,11.79,420, , , , , 
2021-08-25 07:52:04,11.79,420, , , , , 
2021-08-25 07:52:09,11.84,422, , , , , 
2021-08-25 07:52:14,11.84,423, , , , , 
2021-08-25 07:52:19,11.79,423, , , , , 
2021-08-25 07:52:24,11.84,423, , , , , 
2021-08-25 07:52:29,11.84,425, , , , , 
2021-08-25 07:52:34,11.79,409, , , , , 
2021-08-25 07:52:39,11.84,360, , , , , 
2021-08-25 07:52:44,11.84,403, , , , , 
2021-08-25 07:52:49,11.79,415, , , , , 
2021-08-25 07:52:54,11.79,428, , , , , 
2021-08-25 07:52:59,11.84,429, , , , , 
2021-08-25 07:53:04,11.79,409, , , , , 
2021-08-25 07:53:09,11.79,411, , , , , 
2021-08-25 07:53:14,11.84,424, , , , , 
2021-08-25 07:53:19,11.79,425, , , , , 
2021-08-25 07:53:24,11.84,417, , , , , 
