Serial Number:21116236 --

"Date Time, GMT -0700","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-24 07:51:48,12.14,562, , , , , 
2021-08-24 07:51:53,12.22,506, , , , , 
2021-08-24 07:51:58,12.22,432, , , , , 
2021-08-24 07:52:03,12.22,354, , , , , 
2021-08-24 07:52:08,12.18,359, , , , , 
2021-08-24 07:52:13,12.18,433, , , , , 
2021-08-24 07:52:18,12.10,414, , , , , 
2021-08-24 07:52:23,12.14,273, , , , , 
2021-08-24 07:52:28,12.10,315, , , , , 
2021-08-24 07:52:33,12.05,256, , , , , 
2021-08-24 07:52:38,12.05,302, , , , , 
2021-08-24 07:52:43,12.01,311, , , , , 
2021-08-24 07:52:48,12.01,309, , , , , 
2021-08-24 07:52:53,12.01,445, , , , , 
2021-08-24 07:52:58,11.97,384, , , , , 
2021-08-24 07:53:03,11.97,400, , , , , 
2021-08-24 07:53:08,11.97,384, , , , , 
2021-08-24 07:53:13,11.92,355, , , , , 
2021-08-24 07:53:18,11.97,360, , , , , 
2021-08-24 07:53:23,11.92,404, , , , , 
2021-08-24 07:53:28,11.92,368, , , , , 
2021-08-24 07:53:33,11.97,401, , , , , 
2021-08-24 07:53:38,11.92,470, , , , , 
2021-08-24 07:53:43,11.97,383, , , , , 
2021-08-24 07:53:48,11.92,416, , , , , 
2021-08-24 07:53:53,11.92,416, , , , , 
2021-08-24 07:53:58,11.92,421, , , , , 
2021-08-24 07:54:03,11.92,421, , , , , 
2021-08-24 07:54:08,11.88,482, , , , , 
2021-08-24 07:54:13,11.88,470, , , , , 
2021-08-24 07:54:18,11.88,470, , , , , 
2021-08-24 07:54:23,11.88,458, , , , , 
2021-08-24 07:54:28,11.84,460, , , , , 
2021-08-24 07:54:33,11.84,420, , , , , 
2021-08-24 07:54:38,11.84,404, , , , , 
2021-08-24 07:54:43,11.88,462, , , , , 
2021-08-24 07:54:48,11.84,356, , , , , 
2021-08-24 07:54:53,11.88,368, , , , , 
2021-08-24 07:54:58,11.84,359, , , , , 
2021-08-24 07:55:03,11.88,355, , , , , 
2021-08-24 07:55:08,11.84,401, , , , , 
2021-08-24 07:55:13,11.88,369, , , , , 
2021-08-24 07:55:18,11.84,400, , , , , 
2021-08-24 07:55:23,11.88,510, , , , , 
2021-08-24 07:55:28,11.84,321, , , , , 
2021-08-24 07:55:33,11.88,339, , , , , 
2021-08-24 07:55:38,11.84,522, , , , , 
2021-08-24 07:55:43,11.84,516, , , , , 
2021-08-24 07:55:48,11.84,510, , , , , 
2021-08-24 07:55:53,11.84,519, , , , , 
2021-08-24 07:55:58,11.88,541, , , , , 
2021-08-24 07:56:03,11.84,543, , , , , 
2021-08-24 07:56:08,11.84,547, , , , , 
2021-08-24 07:56:13,11.88,550, , , , , 
