Urchin_Movement
t,x,y
43.33333333333333,-2.254026037955697,1.1564884348012896
44.16666666666667,-2.3505267899359694,1.3461161756656281
45.0,-2.3322296079655302,1.5965010465241676
45.83333333333333,-2.450590780572213,1.663734364324398
46.66666666666667,-2.3496841266495494,1.8408728880663858
47.5,-2.4186179214702577,2.0622019786148087
48.33333333333333,-2.260778047490362,2.294349937651603
49.16666666666667,-2.185704231340651,2.3884362566410147
50.0,-2.1815381304633377,2.4723395398854677
50.83333333333333,-2.173283536395985,2.615115617881486
51.66666666666667,-2.0526677550783745,2.73500075520019
52.5,-2.049949651081022,2.819920188153503
53.33333333333333,-1.9662536600006035,2.907869616277324
54.16666666666667,-1.933644080278924,2.924466314768651
55.0,-1.889818953930046,3.002176138048384
55.83333333333333,-1.8886878279259633,3.213457271915246
56.66666666666667,-1.9048930123649086,3.4223172303666587
57.5,-1.7508555875368188,3.541129392999764
58.33333333333333,-1.7440143587504053,3.560654211526767
59.16666666666667,-1.8071729328494257,3.63154733234137
60.0,-1.720027367617348,3.6772212019630075
60.83333333333333,-1.6762376985156493,3.861303206939155
61.66666666666667,-1.6558324429041704,3.869376112148899
62.5,-1.845831764269974,3.958301375464359
63.33333333333333,-1.6548317467359084,3.917674354499553
64.16666666666667,-1.5014889740660635,4.036574262965658
65.0,-1.5793027856212518,4.0311136379688435
65.83333333333333,-1.5540411937434726,4.138808983653448
66.66666666666667,-1.4970227923408856,4.129808657503517
67.5,-1.2581073437105772,4.172697579487334
68.33333333333334,-1.4402900212297425,4.228397238091034
69.16666666666667,-1.352074274122515,4.248218285007255
70.0,-1.3619752562163114,4.318733527247801
70.83333333333334,-1.2058999424139358,4.368618465340134
71.66666666666667,-1.250315214911467,4.450492522875763
72.5,-0.927426397837877,4.563120949787674
73.33333333333334,-0.8392897331143558,4.764528484956756
74.16666666666667,-0.7959405043663992,4.887649746348657
75.0,-0.5313894842806519,4.888858412914601
75.83333333333334,-0.5053914137071445,5.0017582359098185
76.66666666666667,-0.4943448992976016,5.121170269252588
77.5,-0.43737378231875823,5.299958591496576
78.33333333333334,-0.495477198665327,5.54271196608056
79.16666666666667,-0.5162749096605808,5.711346271412495
80.0,-0.5024293182906376,5.726978519344883
80.83333333333334,-0.41307502430751697,5.8135681182980505
81.66666666666667,-0.30544210174116415,6.041229014867142
82.5,-0.3186261710162057,6.381254516100938
83.33333333333334,-0.4125061299732238,6.580253930940373
84.16666666666667,-0.4303097695807878,6.734893456448532
85.0,-0.428385051051805,6.777425115807759
85.83333333333334,-0.4293595868169575,6.986076097851964
86.66666666666667,-0.5996788407321105,7.1362996467523345
87.50000000000001,-0.4840861539265404,7.234886966007835
88.33333333333333,-0.44436061851288855,7.365210476879199
89.16666666666667,-0.5071754777353021,7.4688127757933245
90.00000000000001,-0.4306800990376871,7.647034654413886
90.83333333333334,-0.5172240731482418,7.801375127591783
91.66666666666669,-0.5616945769925508,8.15665712609946
92.50000000000003,-0.563930137787537,8.174714532579316
93.33333333333334,-0.5330020502409525,8.211736196637673
94.16666666666669,-0.5874353850752811,8.399122223882728
95.00000000000003,-0.7089231953667934,8.643921136557097
95.83333333333334,-0.806179922751852,8.911799631759251
96.66666666666669,-0.8248153587588547,8.97998608251109
97.50000000000003,-0.9360205341941708,9.235307128443395
98.33333333333334,-0.948037804345546,9.414136967800346
99.16666666666669,-0.9499294557254814,9.517592475474956
100.00000000000003,-0.9647823468848173,9.655471836074582
100.83333333333334,-0.9740129930875128,9.77431495923119
101.66666666666669,-1.1478850672290548,10.015143677581833
102.50000000000003,-1.141472367250799,10.137943403959753
103.33333333333334,-1.2040511290905158,10.368018513023145
104.16666666666669,-1.2699061112842571,10.560095438961852
105.00000000000003,-1.2715815670080701,10.657197539439665
105.83333333333334,-1.334385561598964,10.947847829662962
106.66666666666669,-1.3683854849927286,10.984440713029784
107.50000000000003,-1.543551792424097,11.037220619910357
108.33333333333334,-1.6373586555773159,11.26746820722191
109.16666666666669,-1.6095400795299781,11.317361538423967
110.00000000000003,-1.6807030092562343,11.408220401567647
110.83333333333334,-1.7473424026987914,11.49336301524805
111.66666666666669,-1.78411403601865,11.586091190689174
112.50000000000003,-1.8765175893554726,11.788911210434009
113.33333333333334,-1.9430515068793284,11.880730157450401
114.16666666666669,-2.1037477474463344,12.02017770043075
115.00000000000003,-2.2162590687863997,12.101426903595026
115.83333333333334,-2.1184145752550307,12.103948962240395
116.66666666666669,-2.3197996748744742,12.352419750554688
117.50000000000003,-2.3218536364801707,12.409823993941231
118.33333333333334,-2.600631054248936,12.492643339678466
119.16666666666669,-2.6326143838371365,12.549323614300889
120.00000000000003,-2.76440842046739,12.749845551220375
120.83333333333334,-2.786946062285125,12.856806782225092
121.66666666666669,-2.8631103786922836,13.05197624314414
122.50000000000003,-3.136851672764948,13.251411257961209
123.33333333333334,-3.2578075158774595,13.39032068946338
124.16666666666669,-3.3450083476128327,13.461350113477891
125.00000000000003,-3.42625789782349,13.51390437856972
125.83333333333334,-3.503514204820135,13.631431997029608
126.66666666666669,-3.475488949611588,13.78549008193032
127.50000000000003,-3.492599140837143,13.883589726843738
128.33333333333334,-3.530277891472622,13.970884261180231
129.16666666666669,-3.53160007493463,14.040507019254292
130.00000000000003,-3.5684927221116425,14.175823281619074
130.83333333333334,-3.5914486942708663,14.282278347550175
131.66666666666669,-3.6333078906684477,14.393527625944955
132.50000000000003,-3.7211855696488385,14.496470414459623
133.33333333333334,-3.8477271447505643,14.708092635222783
134.16666666666669,-3.895662564683221,14.716718145629173
135.00000000000003,-3.952675807246351,14.782670047963393
135.83333333333334,-4.234038972818155,14.992701930321147
136.66666666666669,-4.2898683107172815,15.115550951577916
137.50000000000003,-4.2518035029343935,15.216336936059207
138.33333333333334,-4.240882795031354,15.285973415829233
139.16666666666669,-4.220928304547556,15.42723163268068
140.00000000000003,-4.075642123744814,15.518007297664603
140.83333333333334,-4.067333176448216,15.590621871175685
141.66666666666669,-4.028688668628291,15.622037204364538
142.50000000000003,-3.298960110726995,15.367645540035753
143.33333333333334,-3.4203202107356105,15.448835397622616
144.16666666666669,-3.511799899086043,15.544491202687688
145.00000000000003,-3.5898327198513584,15.656720783987993
145.83333333333334,-1.3364160211795308,15.973443377135531
146.66666666666669,-1.4164539226047737,16.066399392033425
147.50000000000003,-1.4825934087059522,16.07473126219385
148.33333333333334,-1.371328228904872,16.249745732031172
149.16666666666669,-1.5519406876071855,16.252111630493104
150.00000000000003,-2.4999999999999716,15.535714285714263
150.83333333333334,-2.429333079511565,15.683093665748693
151.66666666666669,-2.5000376209916624,15.823116704129056
152.50000000000003,-2.6016202930906616,15.930810052631813
153.33333333333334,-2.706294543691513,16.047468200010094
154.16666666666669,-2.748588966059799,16.13096630984913
155.00000000000003,-2.874684529301021,16.199771104919044
155.83333333333334,-3.1114246335078803,16.293320152433104
156.66666666666669,-3.3321508409461273,16.394212353388937
157.50000000000003,-3.345383747937376,16.41459461239205
158.33333333333334,-3.928571428571388,17.678571428571388
159.16666666666669,-4.007835841540015,17.554635513508728
160.00000000000003,-4.044328750586487,17.53929073329781
160.83333333333334,-3.012100064134671,18.513706269900375
161.66666666666669,-2.9851171496387394,18.49504592319333
162.50000000000003,-3.085191264225358,18.39387213556536
163.33333333333334,-3.127278758457038,18.331722909428827
164.16666666666669,-3.928571428571388,18.03571428571425
165.00000000000003,-3.919271040551081,18.153820113557906
165.83333333333334,-4.007174941352616,18.294463119503803
166.66666666666669,-4.0398355781266275,18.39656953434455
167.50000000000003,-4.136803324404923,18.47028398781302
168.33333333333334,-4.231329824530235,18.689616220437784
169.16666666666669,-4.443711508513303,18.861326138786403
170.00000000000003,-4.457439942241336,18.86905010024263
170.83333333333334,-4.648808801832615,18.960857595574943
171.66666666666669,-4.763273562011818,19.075075182790712
172.50000000000003,-4.854186070060649,19.168291830871183
173.33333333333334,-5.079865984132141,19.23017754316134
174.16666666666669,-5.173500383299967,19.301384522800426
175.00000000000003,-5.257239765718225,19.470873336563677
175.83333333333334,-5.4491694256434755,19.605026032296273
176.66666666666669,-5.5222530328276775,19.693225814134344
177.50000000000003,-5.596524765126986,19.764744388803656
178.33333333333334,-5.696795474295328,19.830282003983534
179.16666666666669,-5.802487958510284,19.935099939287788
180.00000000000003,-5.942465992476485,20.11855492679311
180.83333333333334,-6.054231000005927,20.218721851570876
181.66666666666669,-6.178046676119692,20.30333155588928
182.50000000000003,-6.225683498585795,20.359407137574195
183.33333333333334,-6.36113936138895,20.446487368165627
184.16666666666669,-6.480674844695699,20.50915241565673
185.00000000000003,-6.562301254004524,20.630673630840093
185.83333333333334,-6.718903166287191,20.744343545652796
186.66666666666669,-6.811750377030535,20.821289086728882
187.50000000000003,-6.907447939818383,20.944646194330694
188.33333333333334,-6.645324101534641,21.178791368216167
189.16666666666669,-6.697371667020093,21.264044793130154
190.00000000000003,-6.736786130630236,21.45162835308239
190.83333333333334,-7.257112705613366,21.258748390540532
191.66666666666669,-6.993736515835764,21.54518329118107
192.50000000000003,-7.075863122448084,21.77808378078209
193.33333333333334,-7.281216146188314,21.706866805405504
194.16666666666669,-7.376549050673731,21.78009764678312
195.00000000000003,-7.4649431712009005,21.98417027420775
195.83333333333334,-7.572204903515399,22.008149429508244
196.66666666666669,-8.083312697390681,22.09193836624506
197.50000000000003,-7.730977191720456,22.456534470735846
198.33333333333334,-8.316555160343142,22.305290854292537
199.16666666666669,-8.371471953880558,22.459358579440156
200.00000000000003,-8.2012273524399,22.71563923720531
200.83333333333334,-8.168034098170011,22.809733442015414
201.66666666666669,-8.66464808463678,22.819038867751438
202.50000000000003,-8.433820571622903,23.103814163453066
203.33333333333334,-9.028763351011264,23.026297531662827
204.16666666666669,-9.089037330253461,23.02725289691523
205.00000000000003,-9.238458163500354,23.049678184039465
205.83333333333334,-9.122339297048,23.20578356711107
206.66666666666669,-9.453330705193451,23.137868131596626
207.50000000000003,-9.970320483126471,22.979007626253534
208.33333333333334,-9.766704413862072,23.138869019327856
209.16666666666669,-9.709879582559267,23.302258595317106
210.00000000000003,-10.107892173885574,23.069288135521873
210.83333333333334,-8.942975067639736,26.28673242301388
211.66666666666669,-9.955112695872913,23.433859717888275
212.50000000000003,-10.46896066785419,23.252139185088303
213.33333333333334,-10.621577014280291,23.353378178106404
214.16666666666669,-10.681457162561202,23.357415191995848
215.00000000000003,-10.671657743965142,23.48580628671106
215.83333333333337,-10.763772101395205,23.52811355929188
216.66666666666669,-10.843467300939778,23.613688186881845
217.5,-10.965644531098604,23.641516291043025
218.33333333333337,-11.099698075209545,23.828324632775427
219.16666666666669,-11.317538202614088,23.769391306789025
220.0,-11.340506809067463,23.793201019512225
220.83333333333337,-11.329287785752754,23.903270256102033
221.66666666666669,-11.350081767383188,24.039211731083796
222.5,-11.517018067547014,23.969314619450678
223.33333333333337,-11.509153088945695,24.055114250308407
224.16666666666669,-11.6650343936101,24.04568598450698
225.0,-11.692131066841583,24.147568447894166
225.83333333333337,-11.776717564891769,24.17329565483415
226.66666666666669,-11.596202243928914,24.453410445865153
227.5,-11.72515373707347,24.394060546394478
228.33333333333337,-11.723069157584263,24.385498968854293
229.16666666666669,-11.761988153200065,24.334282039376
230.0,-11.687885772884869,24.44369226309314
230.83333333333337,-11.77129462662542,24.430840688725226
231.66666666666669,-11.790543799264682,24.472389826627712
232.5,-11.834689811865104,24.488131101517922
233.33333333333337,-11.616995715083775,24.746326938634787
234.16666666666669,-11.834114032465322,24.588896917260328
235.0,-11.864225945486268,24.5553286805249
235.83333333333337,-11.871764985529836,24.606408578441737
236.66666666666669,-11.929143465100253,24.63381421139251
237.5,-11.949130077241946,24.666660224245817
238.33333333333337,-11.906204944506769,24.860629078054046
239.16666666666669,-12.007405639584064,24.77953948352738
240.0,-12.032597160135808,24.876473314025837
240.83333333333337,-12.15036481861867,24.83140427886471
241.66666666666669,-12.162961327327835,24.850481001205075
242.5,-12.190303059285014,24.862665550544868
243.33333333333337,-12.263904179083156,24.87595996901586
244.16666666666669,-11.707573195718751,27.77482386275822
245.0,-12.224668917753093,27.39773777253479
245.83333333333337,-12.404949631186511,25.08042563949973
246.66666666666669,-12.916102121997497,24.821450477603648
247.5,-13.06992306518137,24.949268419958372
248.33333333333337,-13.01772010768461,24.935422640437203
249.16666666666669,-13.10185237556125,24.97844993933557
250.0,-13.097525038649934,25.012409511735235
250.83333333333337,-13.059776335912531,24.92464613233534
251.66666666666669,-13.069058659220133,24.93831682767471
252.5,-13.079396387655265,24.946083921660104
253.33333333333337,-13.047077589602623,24.982977910723662
254.16666666666669,-13.093815178691102,24.991113006610334
255.0,-13.158696123423553,24.96730782960873
255.83333333333337,-13.225071647342062,24.9607195699556
256.6666666666667,-12.636365280232667,27.943071383807307
257.5,-13.325344986933388,24.966867569825986
258.33333333333337,-13.343024367173797,24.97391933159313
259.1666666666667,-13.32121917858332,24.98093557928209
260.0,-13.371091277352718,24.969618100148004
260.83333333333337,-13.523686545514678,25.070484579958375
261.6666666666667,-13.451359726250203,24.98540154763989
262.5,-13.49075244028981,24.953418772478308
263.33333333333337,-13.57547480052888,24.951070858736898
264.1666666666667,-13.639389157201208,24.97531110286984
265.0,-13.745536014338128,24.954235230128084
265.83333333333337,-13.755803862965706,24.888080812669585
266.6666666666667,-13.835100583011382,24.956960683794712
267.5,-13.823730975918224,24.978265951697253
268.33333333333337,-13.763453589824579,24.9577188639659
269.1666666666667,-13.715040830542051,24.986525795127577
270.0,-13.72608747520485,24.988016952727968
270.83333333333337,-13.721669023181803,24.978260894894483
271.6666666666667,-13.74151597639272,24.987894822921035
272.5,-13.750539750820991,24.971866507573402
273.33333333333337,-13.754907600083598,24.960562205646454
274.1666666666667,-13.751991933739362,24.964437903627818
275.0,-13.763408090806735,24.954998363853612
275.83333333333337,-13.832153197395044,24.985977256656767
276.6666666666667,-13.85119106498388,24.95501094718862
277.5,-13.87328135676762,24.957548974297808
278.33333333333337,-13.858918496510782,24.968051112406357
279.1666666666667,-13.866317860288248,24.962918986441004
280.0,-13.897404455995414,24.9664563716931
280.83333333333337,-13.951600837558829,24.968985297144812
281.6666666666667,-14.04164772453582,24.969384057629803
282.5,-14.125147844791016,24.985698110755926
283.33333333333337,-14.250518597559491,24.96767963453891
284.1666666666667,-14.270622185642765,24.957010410702885
285.0,-14.254905333903352,24.887781574321863
285.83333333333337,-14.317109152936027,24.849920225017726
286.6666666666667,-14.449799177646241,24.98524769429359
287.5,-14.345329435405532,24.89093199332769
288.33333333333337,-14.381183560380165,24.869321914389822
289.1666666666667,-14.364480722304876,24.883546536915652
290.0,-14.372466700767873,24.885649638035886
290.83333333333337,-14.412670825891624,24.927184135370943
291.6666666666667,-14.371092034317158,24.938290776251186
292.5,-14.406126770346944,24.95549544535823
293.33333333333337,-14.434902651821304,24.985913914435393
294.1666666666667,-14.47344290154868,24.9765263205016
295.0,-14.49646955996613,24.93645940384785
295.83333333333337,-14.548417362705933,24.98869410444984
296.6666666666667,-14.57066801428148,24.90734533570462
297.5,-14.683299038486538,24.95408568794216
298.33333333333337,-14.669728958394373,24.886779169067424
299.1666666666667,-14.70518011150098,24.843237702199744
300.0,-14.718029888855952,24.918532393394827
300.83333333333337,-14.785077146911448,24.85779466828123
301.6666666666667,-14.794114446131914,24.812446069781863
302.5,-14.769194082210191,24.870967643488036
303.33333333333337,-14.810812825747433,24.846476578966637
304.1666666666667,-14.864736909172564,24.868402457098817
305.0,-14.853614851200646,24.875703582320618
305.83333333333337,-14.877714218840026,24.785925079091022
306.6666666666667,-14.936502253951971,24.73346064632343
307.5,-14.92306078406476,24.77641834387577
308.33333333333337,-15.016420138764431,24.749369872583728
309.1666666666667,-15.026301898661089,24.700097113182764
310.0,-15.0841677107381,24.757013021484198
310.83333333333337,-15.074931862516237,24.78499747826669
311.6666666666667,-15.053912987112739,24.79257059080993
312.5,-15.015882975909506,24.693822578847026
313.33333333333337,-15.12931988659939,24.831267627243477
314.1666666666667,-15.128564920181987,24.84514322448009
315.0,-15.062623943102821,24.777325224119664
315.83333333333337,-15.054431691540756,24.770982528481404
316.6666666666667,-15.036921164066953,24.730241212034336
317.50000000000006,-15.05326330686988,24.784260827063655
318.33333333333337,-15.052493325067616,24.80178899827954
319.1666666666667,-15.079219215606685,24.778249804708054
320.00000000000006,-15.089856386036587,24.739935767247097
320.83333333333337,-15.091351599073263,24.73861275073589
321.6666666666667,-15.170509297722887,24.808920237080166
322.50000000000006,-15.185244886156084,24.771236668708617
323.33333333333337,-15.200752716765805,24.75732223176648
324.1666666666667,-15.20423767724472,24.7553146868633
325.00000000000006,-15.246135850790267,24.740894902470558
325.83333333333337,-15.309557551976198,24.764824077584976
326.6666666666667,-15.318633953416935,24.734530982733162
327.50000000000006,-15.35142465711813,24.72495420765688
328.33333333333337,-15.30530785089286,24.691552977057405
329.1666666666667,-15.418237762021406,24.737846267084464
330.00000000000006,-15.413872045938945,24.746504321950113
330.83333333333337,-15.534678593361164,24.8229920087933
331.6666666666667,-15.335742681115605,24.65978058728369
332.50000000000006,-15.45120142053932,24.769598053832063
333.33333333333337,-15.321238634459817,24.672127961450272
334.1666666666667,-15.314524122043892,24.66405703639184
335.00000000000006,-15.420334517022738,24.747546148514992
335.83333333333337,-15.602690252995814,24.87923601349614
336.6666666666667,-15.365756010169633,24.685420156473363
337.50000000000006,-15.394854515065347,24.647809714794967
338.33333333333337,-15.33352892201819,24.56395773002366
339.1666666666667,-15.316388757801562,24.58140527542495
340.00000000000006,-15.314314622367206,24.573774788756722
340.83333333333337,-15.413954532041757,24.651023206653306
341.6666666666667,-15.421545674344443,24.644436656012175
342.50000000000006,-15.41265570654133,24.65605451192566
343.33333333333337,-15.329703498045191,24.562420076957764
344.1666666666667,-15.317390688514251,24.5691974419629
345.00000000000006,-15.32033475285455,24.564003676808696
345.83333333333337,-15.317946505899599,24.55099509423456
346.6666666666667,-15.392658241138534,24.654973224562852
347.50000000000006,-15.294992504030844,24.5705127585545
348.33333333333337,-15.395944116122465,24.65331381802301
349.1666666666667,-15.411595662661313,24.643921585897367
350.00000000000006,-15.404552448101072,24.653219710864626
350.83333333333337,-15.415969535777819,24.63230301535394
351.6666666666667,-15.38394140613704,24.66105738769499
352.50000000000006,-15.39328486788969,24.656146786831705
353.33333333333337,-15.303994863704716,24.561459252656014
354.1666666666667,-15.308545454795961,24.566605143553296
355.00000000000006,-15.30590168668671,24.570002502253118
355.83333333333337,-15.315398415189009,24.5612250235936
356.6666666666667,-15.31539251651401,24.54049212728617
357.50000000000006,-15.324899020366303,24.56460913709526
358.33333333333337,-15.336480568880361,24.542189185443
359.1666666666667,-15.317296417647384,24.55305294611069
360.00000000000006,-15.332240596431618,24.561546276167462
360.83333333333337,-15.420695264440567,24.64393694273793
361.6666666666667,-15.313017966092303,24.565250642083512
362.50000000000006,-15.406245397088185,24.655565417295584
363.33333333333337,-15.389454209419654,24.661779923524577
364.1666666666667,-15.386017652006885,24.652202681230357
365.00000000000006,-15.404265153983616,24.645466806128923
365.83333333333337,-15.400464506133815,24.647368874089054
366.6666666666667,-15.40178616023546,24.639125621582686
367.50000000000006,-15.420028097037644,24.632751201435724
368.33333333333337,-15.406027354798724,24.565911104737523
369.1666666666667,-15.539138458822421,24.748584789813727
370.00000000000006,-15.433214516053681,24.621468906112618
370.83333333333337,-15.418821396815616,24.65231216702307
371.6666666666667,-15.403870795192333,24.659021371662895
372.50000000000006,-15.40607075363802,24.657280342697256
373.33333333333337,-15.370186181400427,24.682224313030716
374.1666666666667,-15.379419691310432,24.68082752768678
375.00000000000006,-15.392843253789891,24.671042247686458
375.83333333333337,-15.360518109072501,24.696270052710723
376.6666666666667,-15.38745535705344,24.701915619573086
377.50000000000006,-15.329328670035906,24.658548172155527
378.33333333333337,-15.347064600328025,24.619159669767384
379.1666666666667,-15.341265420171112,24.649006556409013
380.00000000000006,-15.421101823517745,24.722873873401902
380.83333333333337,-15.42440942195475,24.756307337673903
381.6666666666667,-15.403785543457587,24.75060583195407
382.50000000000006,-15.30503176347159,24.692494164871107
383.33333333333337,-15.302926896117143,24.680459380292888
384.1666666666667,-15.30147922064451,24.659591071234523
385.00000000000006,-15.335905491809939,24.713502566634745
385.83333333333337,-15.33466070688884,24.72490982612041
386.6666666666667,-15.31390182196813,24.75951750664982
387.50000000000006,-15.400970687068309,24.86441374262167
388.33333333333337,-15.314857236574127,24.751602333785023
389.1666666666667,-15.391671700127858,24.854271202102005
390.00000000000006,-15.409094131426798,24.840448487704414
390.83333333333337,-15.3823229416884,24.862138769288848
391.6666666666667,-15.393456385416258,24.83350081314677
392.50000000000006,-15.389355347356116,24.874229684812377
393.33333333333337,-15.329338689648026,24.84883094843424
394.1666666666667,-15.356024874479118,24.8533349396885
395.00000000000006,-15.365361211920955,24.899426698076475
395.83333333333337,-15.315007783145077,24.854991255348367
396.6666666666667,-15.34049614836934,24.86100549794186
397.50000000000006,-15.304805760077798,24.879081556610934
398.33333333333337,-15.276054830641854,24.897889611027885
399.1666666666667,-15.311852715353723,24.881318553011987
400.00000000000006,-15.321275235941414,24.949887784001596
400.83333333333337,-15.347633378794654,24.919299350470446
401.6666666666667,-15.46750048990107,25.071664705652587
402.50000000000006,-15.498176057327598,25.069860735152567
403.33333333333337,-15.405462098137917,25.05545417218363
404.1666666666667,-15.367810695238035,25.013075026802454
405.00000000000006,-15.390645365195482,24.97613226989931
405.83333333333337,-15.48890853956317,25.0767741496226
406.6666666666667,-15.422946527737622,25.069944874767756
407.50000000000006,-15.420467231472799,25.052659325258297
408.33333333333337,-15.423021315823718,25.05075760476778
409.1666666666667,-15.395640667618153,25.076510220461643
410.00000000000006,-15.480790984206848,25.16184047377422
410.83333333333337,-15.406213146042646,25.099623806320807
411.6666666666667,-15.368273242401614,25.094324117262886
412.50000000000006,-15.346302032165937,25.070757726291852
413.33333333333337,-15.33444004852312,25.072291599653006
414.1666666666667,-15.427202181893946,25.15258492241655
415.00000000000006,-15.386625276830685,25.19182634347939
415.83333333333337,-15.499090908799502,25.183292130022274
416.6666666666667,-15.395004175288946,25.170465934116493
417.50000000000006,-15.465820201627636,25.198246775469244
418.33333333333337,-15.429573837712809,25.185610995324353
419.1666666666667,-15.478738617857132,25.194579999485946
420.00000000000006,-15.49638336117151,25.187986942170113
420.83333333333337,-15.453116416590618,25.169538595103653
421.6666666666667,-15.42534495396039,25.184974988190767
422.50000000000006,-15.440532627351814,25.164984834171626
423.33333333333337,-15.415606592873857,25.15454246806167
424.1666666666667,-15.41126961336957,25.166476417069546
425.00000000000006,-15.415481343985135,25.139417228672116
425.83333333333337,-15.449421059831494,25.1648852744788
426.6666666666667,-15.362002137463463,25.191405050374293
427.50000000000006,-15.39920467862919,25.16523684117042
428.33333333333337,-15.39877869667319,25.159663035221293
429.1666666666667,-15.410251543477543,25.173849920685583
430.00000000000006,-15.430117119089815,25.174557812615475
430.83333333333337,-15.441928539727016,25.168293267283083
431.6666666666667,-15.518907244256397,25.262415935356493
432.50000000000006,-15.419645765374824,25.184141835692152
433.33333333333337,-15.414985824212962,25.174658109517836
434.1666666666667,-15.439219356117832,25.184133025181232
435.00000000000006,-15.421262384871227,25.187483755051602
435.83333333333337,-15.404939521580118,25.19096684317119
436.6666666666667,-15.46442999584967,25.272090206826086
437.50000000000006,-15.493591726247573,25.282695856423665
438.33333333333337,-15.529044973896148,25.253797553928294
439.1666666666667,-15.516559894299178,25.278688685259453
440.00000000000006,-15.719773393666259,25.373875792301376
440.83333333333337,-15.662083614253135,25.35994445381889
441.6666666666667,-15.596653668348708,25.391465373206998
442.50000000000006,-15.830282170640672,25.48428157666936
443.33333333333337,-15.749777993478475,25.452275488883956
444.1666666666667,-15.735667747502191,25.462961418655638
445.00000000000006,-15.541551061421487,25.367718910191584
445.83333333333337,-15.722367119891828,25.464005821530343
446.6666666666667,-15.759886186900602,25.475828818003322
447.50000000000006,-15.730187375109324,25.483857979846967
448.33333333333337,-15.707376967364155,25.48806897888482
449.1666666666667,-15.733064025282005,25.471690137343877
450.00000000000006,-15.928343333295757,25.576004637628742
450.83333333333337,-15.86676720622539,25.56261929825544
451.6666666666667,-15.690685690746562,25.485072512143248
452.50000000000006,-15.738994993800588,25.474109140623767
453.33333333333337,-15.566245118270658,25.40945975298351
454.1666666666667,-15.577197953796244,25.420634777723535
455.00000000000006,-15.71513464938954,25.481935582083274
455.83333333333337,-15.717651203722156,25.482941038469605
456.6666666666667,-15.8897702712609,25.584862783050703
457.50000000000006,-15.731861094167868,25.51041525718591
458.33333333333337,-15.64834097351526,25.465808695896136
459.1666666666667,-15.65224423077423,25.47956395529431
460.00000000000006,-15.910456736064233,25.602768115125443
460.83333333333337,-15.747909721597466,25.4902402191803
461.6666666666667,-17.70185227886273,24.195507731750084
462.50000000000006,-15.679129213304506,25.49614361305455
463.33333333333337,-17.137133241082807,24.281836721362673
464.1666666666667,-17.136442531040757,24.26205310206886
465.00000000000006,-16.152188385158908,25.691802143056407
465.83333333333337,-16.146994608546834,25.6727101661628
466.6666666666667,-16.112113453879402,25.689573928773655
467.50000000000006,-17.214640675940387,24.433316867763452
468.33333333333337,-16.28029805596357,25.75860368762202
469.1666666666667,-16.258173802744835,25.769205133744407
470.00000000000006,-15.73466403700202,25.474591426406242
470.83333333333337,-16.087087519203223,25.708595506246155
471.6666666666667,-16.2145002459948,25.71884708541868
472.50000000000006,-16.14876868492577,25.67747149104642
473.3333333333333,-16.14893991457309,25.682914648621328
