mass_A
t,x,y,v,a,L
0.000000000E0,-4.583333333E0,2.500000000E0,�,�,0.000000000E0
3.333333333E0,-5.179730198E0,1.995185557E0,5.477866682E-1,�,7.813621707E-1
6.666666667E0,-1.097628344E0,3.589181144E0,5.487657506E-1,1.495632917E-1,5.163642111E0
1.000000000E1,-7.500000000E0,-8.333333333E-1,1.251044494E0,5.280530768E-2,1.294496572E1
1.333333333E1,-7.856897454E0,-1.296801755E0,1.625093233E-1,2.035592895E-1,1.352992621E1
1.666666667E1,-7.492507009E0,2.500362437E-1,1.609248879E-1,2.637661501E-2,1.511910467E1
2.000000000E1,-8.064563062E0,-2.442597114E-1,1.908306563E-1,5.982690814E-2,1.587513154E1
2.333333333E1,-8.455129638E0,-5.817459675E-1,2.074654529E-1,2.775480652E-3,1.639130905E1
2.666666667E1,-8.944733828E0,-1.311158669E0,2.241735601E-1,8.900400802E-3,1.726980501E1
3.000000000E1,-9.433057259E0,-1.711860618E0,2.397332082E-1,8.581421305E-3,1.790148675E1
3.333333333E1,-9.998503315E0,-2.512774862E0,2.012516760E-1,1.070496153E-2,1.888189119E1
3.666666667E1,-1.026815767E1,-2.761959055E0,1.319952191E-1,8.990125123E-4,1.924905088E1
4.000000000E1,-1.063104859E1,-3.124518587E0,2.105976511E-1,1.439550374E-2,1.976202186E1
4.333333333E1,-1.111689887E1,-3.880355413E0,2.436670573E-1,6.549969356E-3,2.066054276E1
4.666666667E1,-1.171719903E1,-4.332452953E0,1.675060276E-1,1.465201135E-2,2.141204290E1
5.000000000E1,-1.197329223E1,-4.597031485E0,1.322742080E-1,5.637735744E-2,2.178026231E1
5.333333333E1,-1.220814075E1,-5.064980725E0,4.821721327E-1,2.946507347E-2,2.230383687E1
5.666666667E1,-1.317365006E1,-7.578981927E0,4.614451847E-1,3.721379909E-2,2.499686681E1
6.000000000E1,-1.329461182E1,-7.943037342E0,1.025625538E-1,1.246688349E-1,2.538049174E1
6.333333333E1,-1.364859089E1,-8.070861749E0,2.857861632E-1,1.502377874E-2,2.575684300E1
6.666666667E1,-1.316164354E1,-6.042441897E0,1.306045372E-3,4.309888537E-2,2.784289305E1
7.000000000E1,-1.365639989E1,-8.067010653E0,2.827890972E-1,2.189169444E-2,2.992703855E1
7.333333333E1,-1.377664831E1,-7.824568954E0,8.923635631E-2,5.247142452E-2,3.019766313E1
7.666666667E1,-1.401314327E1,-7.590931957E0,8.113828357E-2,1.257506740E-2,3.053010277E1
8.000000000E1,-1.425886646E1,-7.579493148E0,5.783795074E-2,2.397723585E-2,3.077609206E1
8.333333333E1,-1.437823471E1,-7.714968499E0,1.298238213E-1,4.723242234E-2,3.095665327E1
8.666666667E1,-1.401927786E1,-6.747823771E0,3.117418793E-1,3.983006829E-2,3.198826315E1
9.000000000E1,-1.317354433E1,-6.021461636E0,1.088904667E-1,3.015360810E-2,3.310310267E1
9.333333333E1,-1.413746438E1,-7.464074892E0,8.150995591E-2,1.346652511E-2,3.483811704E1
9.666666667E1,-1.364020587E1,-6.299868254E0,1.664542222E-1,2.689008062E-2,3.610407246E1
1.000000000E2,-1.377335111E1,-6.415817237E0,3.177766100E-2,3.078592660E-2,3.628062789E1
1.033333333E2,-1.365149459E1,-6.511418348E0,2.208341197E-2,4.540137814E-3,3.643551038E1
1.066666667E2,-1.365020798E1,-6.496503697E0,7.113596878E-4,4.122097654E-3,3.645048042E1
1.100000000E2,-1.365036818E1,-6.506811664E0,1.861264903E-3,2.239169849E-2,3.646078963E1
1.133333333E2,-1.366157152E1,-6.501487576E0,1.301380007E-1,1.323467151E-2,3.647319370E1
1.166666667E2,-1.437696637E1,-6.980902056E0,1.622181849E-2,2.116450495E-2,3.733437198E1
1.200000000E2,-1.365248601E1,-6.393724441E0,1.287098485E-1,8.973117290E-3,3.826692190E1
1.233333333E2,-1.375997353E1,-6.384582925E0,1.799123644E-2,3.177464873E-2,3.837479745E1
1.266666667E2,-1.377138421E1,-6.377938364E0,3.187243870E-1,2.372796315E-2,3.838800176E1
1.300000000E2,-1.208775228E1,-5.073638454E0,1.657466799E-2,5.580901465E-2,4.051774698E1
1.333333333E2,-1.366253563E1,-6.396958066E0,3.210586294E-1,3.032412965E-2,4.257471500E1
1.366666667E2,-1.366386847E1,-6.521785821E0,3.340626706E-2,5.244746572E-2,4.269954987E1
1.400000000E2,-1.363254340E1,-6.617637739E0,2.157388042E-2,2.636583400E-2,4.280039059E1
1.433333333E2,-1.364470531E1,-6.664329338E0,1.699040317E-1,5.471269940E-3,4.284864012E1
1.466666667E2,-1.450237650E1,-7.343161714E0,1.137602668E-1,1.327532964E-2,4.394244690E1
1.500000000E2,-1.426047404E1,-7.107050624E0,1.850631649E-2,1.581772467E-1,4.428047833E1
1.533333333E2,-1.437905275E1,-7.346732733E0,7.735556563E-1,7.238832366E-2,4.454788892E1
1.566666667E2,-9.429256400E0,-5.303062241E0,9.256472587E-2,1.072324254E-1,4.990298677E1
1.600000000E2,-1.401315467E1,-7.843651991E0,6.585930261E-1,6.347090577E-2,5.514385689E1
1.633333333E2,-1.293465383E1,-7.946872815E0,1.555332597E-1,1.194242346E-1,5.622728598E1
1.666666667E2,-1.303815704E1,-8.196521906E0,1.654163083E-1,2.308951563E-2,5.649754064E1
1.700000000E2,-1.268689792E1,-9.021456719E0,2.512016302E-1,2.034796072E-1,5.739414558E1
1.733333333E2,-1.136823263E1,-8.070437334E0,1.300163447E0,6.926077623E-2,5.901997338E1
1.766666667E2,-4.240299126E0,-1.096695622E1,1.140978874E0,1.263342878E-1,6.671394880E1
1.800000000E2,-4.241931534E0,-1.073033729E1,1.684506797E-2,2.036359407E-1,6.695057336E1
1.833333333E2,-4.246882984E0,-1.085484893E1,6.397840222E-2,1.170250038E-2,6.707518342E1
1.866666667E2,-4.596372354E0,-1.096759938E1,7.927971537E-2,2.200246123E-2,6.744241016E1
1.900000000E2,-4.725321307E0,-1.107944245E1,1.638882928E-1,1.452711548E-2,6.761310493E1
1.933333333E2,-4.726445536E0,-1.205241774E1,1.284870918E-1,2.496930260E-3,6.858608087E1
1.966666667E2,-4.609074061E0,-1.192809840E1,9.055846848E-2,5.448205941E-2,6.875705268E1
2.000000000E2,-4.727515531E0,-1.265613991E1,4.870576706E-1,3.690139629E-2,6.949466560E1
2.033333333E2,-3.399913147E0,-1.494161312E1,4.464318543E-1,4.099881730E-2,7.213775392E1
2.066666667E2,-3.638009887E0,-1.542576398E1,1.213431677E-1,6.526731059E-2,7.267728345E1
2.100000000E2,-3.758595938E0,-1.566670206E1,1.069832749E-1,1.802955700E-3,7.294671276E1
2.133333333E2,-4.004848500E0,-1.603741324E1,1.379706173E-1,4.999156974E-2,7.339176006E1
2.166666667E2,-4.131728201E0,-1.650742313E1,2.207042578E-1,3.855858028E-2,7.387859449E1
2.200000000E2,-4.843986729E0,-1.482879736E1,2.986043029E-1,2.597439559E-2,7.570207925E1
2.233333333E2,-5.204753248E0,-1.483067472E1,7.521127061E-2,5.602289610E-2,7.606285066E1
2.266666667E2,-4.968161817E0,-1.531458641E1,9.027622661E-2,6.303009297E-3,7.660150271E1
2.300000000E2,-5.207786505E0,-1.543250859E1,9.654914035E-2,1.447791481E-2,7.686857129E1
2.333333333E2,-5.566581181E0,-1.555163844E1,8.123296128E-2,4.611626161E-2,7.724662624E1
2.366666667E2,-5.696165292E0,-1.566652972E1,3.219471742E-1,3.509887921E-2,7.741980837E1
2.400000000E2,-7.614434724E0,-1.490901742E1,4.107740352E-1,1.992683989E-2,7.948222988E1
2.433333333E2,-8.331575624E0,-1.492224523E1,1.092983203E-1,1.733749468E-1,8.019949276E1
2.466666667E2,-8.342427197E0,-1.494009394E1,6.802552060E-1,4.720806080E-2,8.022038135E1
2.500000000E2,-5.208957739E0,-1.821098319E1,5.415513526E-1,5.338069741E-2,8.474998920E1
