Urchin_movement
t,x,y,v,a
0.0,1.0714285714285836,-4.999999999999972,NaN,NaN
1.6666666666666643,1.160188002867244,-4.997609393409292,0.036220030063497735,NaN
3.3333333333333357,1.0961872870253444,-4.881832458020114,0.12929382520756505,0.028370116038889483
5.0,1.00754817995724,-4.594565546354502,0.1392884563799341,0.015906834879474367
6.666666666666664,0.9862219822199165,-4.430747827660269,0.06443880839761422,0.020077446723062324
8.333333333333336,0.9734989395852267,-4.382485413217864,0.1035914731522781,0.0248875699212767
10.0,1.0670640536732208,-4.095039560404601,0.17149883311249958,0.05008947736050486
11.666666666666664,0.9606670960776285,-3.8109666694769686,0.24639506544314912,0.05191153468465127
13.333333333333336,0.9965011759670688,-3.2767594704814513,0.2154210094521791,0.02959276225776289
15.0,0.5293451268859997,-3.236870920458145,0.13688960296312758,0.028730757781300898
16.666666666666664,0.6404928783100559,-2.9913359707220053,0.1556142098103091,0.0403921297865663
18.333333333333336,0.6126103460175614,-2.7248834684596233,0.07086993102689688,0.05356406185618804
20.0,0.6026324889409409,-2.7581564903433105,0.18725501825565882,0.30792656510358674
21.666666666666664,0.1939148093672145,-2.26195911484875,0.9489226360835746,0.2676414637642823
23.33333333333333,2.711686419457891,-0.4008406770902013,1.2197240261123086,0.407499026786309
25.0,2.0483061155514406,1.356262761823956,0.6458146152000335,0.4870642622525657
26.66666666666667,0.6876005954742936,-1.1338209644509334,0.8052793438357916,0.1396575085400589
28.33333333333333,0.8960114798913139,-1.0680913518071264,0.09926839763723155,0.2767669613843555
30.0,0.7863830662853957,-0.8180151717923536,0.17976223198327015,0.2716399093193726
31.66666666666667,0.35026358216586573,-0.8206872527853335,0.8287351331401316,0.17059759772481453
33.33333333333333,-1.8050927544317688,0.13874264766434408,0.15577331668268585,0.284312898866639
35.0,0.5823455083442468,-0.3561953637395021,0.72944981454757,0.2233826877825274
36.66666666666667,0.626130171726345,0.10207758064321126,0.9318777644499724,0.2955695700469414
38.33333333333333,0.088107365820008,2.710492583902152,1.1128695011564538,0.17312550979662478
40.0,1.4827139719000968,3.7113900790429426,0.6519832416397436,0.5421964083585294
41.66666666666667,1.8841667463051124,3.934137006375437,0.6926598113854594,0.4433682632007497
43.33333333333333,-0.10176845595012196,2.0320217998856123,1.1102033859247251,0.18729165150380436
45.0,-1.383566979877969,2.1972047661323586,0.1545166269165552,0.47249231621295706
46.66666666666667,0.4033010309835845,1.9310916151682846,0.7225311046435325,0.31992042190785736
48.33333333333333,1.0246207110755563,2.2318588087061357,0.9809924555116527,0.26452025671142476
50.0,1.1001787771114664,5.125946375206382,0.28060244658753736,0.29090152679635317
51.66666666666667,0.6336962063227247,3.0815891964922884,0.6043968266847439,0.18259176453318884
53.33333333333333,0.6524295140036713,3.1616755807062162,0.06552437049400017,0.3753896819210013
55.0,0.7807439714836732,3.2430880460630362,0.752444392169179,0.128816968859107
56.66666666666667,-1.5453709605244228,4.3701785112483975,0.1701641927535868,0.24749977411047538
58.33333333333333,0.9449547291211218,3.7860120936703794,0.7548247737695852,0.05971448297620808
60.0,0.9266448044617448,3.901339942896456,0.5603311866883526,0.35535546266443585
61.66666666666667,-0.7233082658312355,4.625932135804732,0.5568982141636938,0.08144693159101547
63.33333333333333,-0.7141446871965513,4.7695341537888964,0.08575103332135484,0.1831070604817451
65.0,-1.0086411033956608,4.608966425828754,0.06404565680036764,0.032045723609936974
