mass_A
t,x,y,v,a,L
0.000000000E0,2.500000000E0,-1.785714286E0,�,�,0.000000000E0
3.333333333E0,3.111463555E0,-8.762459309E-1,1.254714971E-1,�,1.095910748E0
6.666666667E0,2.912684460E0,-1.058125997E0,4.621420425E-2,2.327552977E-2,1.365342533E0
1.000000000E1,3.008960154E0,-1.166789205E0,1.464781237E-2,7.160238439E-3,1.510520707E0
1.333333333E1,3.009425903E0,-1.071430972E0,2.245244581E-2,5.752057383E-3,1.605880077E0
1.666666667E1,3.121940913E0,-1.264974440E0,6.640101443E-2,1.490445188E-2,1.829752142E0
2.000000000E1,3.333880343E0,-1.372577251E0,1.126695967E-1,1.143534651E-2,2.067442460E0
2.333333333E1,3.844686713E0,-1.469512344E0,1.458551927E-1,2.758857195E-2,2.587365108E0
2.666666667E1,4.251767450E0,-1.693486416E0,1.887712928E-1,3.755595918E-3,3.051993036E0
3.000000000E1,4.060776121E0,-2.709296765E0,1.637832830E-1,5.015144237E-3,4.085602417E0
3.333333333E1,4.980157299E0,-2.506916708E0,1.202974289E-1,1.976048368E-2,5.026994704E0
3.666666667E1,4.672096842E0,-3.228395487E0,1.210945594E-1,4.581295069E-3,5.811490003E0
4.000000000E1,5.496741184E0,-3.127295332E0,1.579082150E-1,7.502924869E-3,6.642308595E0
4.333333333E1,5.703698199E0,-3.438207444E0,1.561781367E-1,2.822734298E-2,7.015802299E0
4.666666667E1,5.506954007E0,-4.168432821E0,1.711642460E-1,8.484880477E-3,7.772067714E0
5.000000000E1,5.706242438E0,-4.579299581E0,1.319990880E-1,1.560532956E-2,8.228715690E0
5.333333333E1,6.005703772E0,-4.893441767E0,1.350425197E-1,2.150489163E-2,8.662723067E0
5.666666667E1,6.241050118E0,-5.303517133E0,1.782340468E-1,9.000206015E-3,9.135533503E0
6.000000000E1,7.157241943E0,-5.186431859E0,1.707376879E-1,1.263960994E-2,1.005917652E1
6.333333333E1,7.359889285E0,-5.512837061E0,1.047548923E-1,3.799689195E-2,1.044337217E1
6.666666667E1,7.472566980E0,-5.809557142E0,1.427491674E-1,8.525343230E-3,1.076076636E1
7.000000000E1,7.151304609E0,-6.441358096E0,1.112022199E-1,1.683749937E-2,1.146955544E1
7.333333333E1,7.861542512E0,-6.440663385E0,1.281267245E-1,1.044872322E-2,1.217979368E1
7.666666667E1,7.978233650E0,-6.655387760E0,7.792862215E-2,1.763664029E-2,1.242417735E1
8.000000000E1,8.186236398E0,-6.846223762E0,1.219019275E-1,4.864891986E-3,1.270646005E1
8.333333333E1,8.383704645E0,-7.359689733E0,1.259180723E-1,1.709406168E-3,1.325658823E1
8.666666667E1,8.585901953E0,-7.584431154E0,1.135302463E-1,5.434836152E-3,1.355890008E1
9.000000000E1,8.814439628E0,-7.982037715E0,1.113405747E-1,6.066495663E-3,1.401750716E1
9.333333333E1,9.003954281E0,-8.197780763E0,7.114532848E-2,5.141819306E-3,1.430466716E1
9.666666667E1,9.012111931E0,-8.413185286E0,7.878648244E-2,2.696627965E-3,1.452022610E1
1.000000000E2,9.328158413E0,-8.611026594E0,9.149610394E-2,1.038374926E-2,1.489308875E1
1.033333333E2,9.328878400E0,-8.934459990E0,1.253857422E-1,5.959937054E-3,1.521652295E1
1.066666667E2,9.311157779E0,-9.446758645E0,1.257046745E-1,5.375003664E-3,1.572912800E1
1.100000000E2,9.519787706E0,-9.750456232E0,1.386168093E-1,9.998263130E-3,1.609758243E1
1.133333333E2,9.326012812E0,-1.037075130E1,9.840413382E-2,1.091388886E-2,1.674743987E1
1.166666667E2,9.331722132E0,-1.037894927E1,3.111113142E-2,1.214800117E-2,1.675743001E1
1.200000000E2,9.333412558E0,-1.057802680E1,1.144941762E-1,1.029485347E-2,1.695651472E1
1.233333333E2,9.613840976E0,-1.108819356E1,1.187235765E-1,6.120900205E-2,1.753867468E1
1.266666667E2,9.611614632E0,-1.131901319E1,2.806405091E-1,3.980386866E-2,1.776950505E1
1.300000000E2,1.025534241E1,-9.330672535E0,3.114706834E-1,7.628104117E-2,1.985945338E1
1.333333333E2,1.045508923E1,-9.421571933E0,3.272689239E-1,8.034803196E-2,2.007891065E1
1.366666667E2,9.964880498E0,-1.149304434E1,3.185193057E-1,3.148321474E-2,2.220759629E1
1.400000000E2,1.005440136E1,-1.150688732E1,1.057686371E-1,5.881095754E-2,2.229818112E1
1.433333333E2,1.065879172E1,-1.161829377E1,1.394402508E-1,3.250216862E-3,2.291275342E1
1.466666667E2,1.097738238E1,-1.161763617E1,8.435170395E-2,1.028939272E-2,2.323134475E1
1.500000000E2,1.118679560E1,-1.181179689E1,1.191490569E-1,1.364106947E-3,2.351691836E1
1.533333333E2,1.158498301E1,-1.212927757E1,1.049520794E-1,7.455668812E-2,2.402617978E1
1.566666667E2,1.181509634E1,-1.211967839E1,4.280730487E-1,3.427012540E-2,2.425649324E1
1.600000000E2,1.325197372E1,-9.812937263E0,4.055415139E-1,1.085801997E-1,2.697415238E1
1.633333333E2,1.354718394E1,-1.004377374E1,4.427038691E-1,1.933622641E-1,2.734889837E1
1.666666667E2,1.294614042E1,-1.274840770E1,8.995985097E-1,�,3.011951169E1
1.700000000E2,9.021978334E0,-1.397955856E1,�,�,3.423226995E1
1.733333333E2,1.325553117E1,�,�,�,�
1.766666667E2,1.397683276E1,-1.460884519E1,�,�,�
1.800000000E2,1.428679147E1,-1.460577761E1,5.614040922E-2,�,�
1.833333333E2,1.428564461E1,-1.482029927E1,7.881309773E-2,7.034784730E-3,�
1.866666667E2,1.460168866E1,-1.502638029E1,9.691691647E-2,1.909970383E-2,�
1.900000000E2,1.493175738E1,-1.482039148E1,1.430883882E-1,8.169809009E-3,�
1.933333333E2,1.553180045E1,-1.481457767E1,1.217646875E-1,1.646370696E-2,�
1.966666667E2,1.563362299E1,-1.522824735E1,8.968850420E-2,4.160864956E-3,�
2.000000000E2,1.583537986E1,-1.532970085E1,1.055412370E-1,5.294128080E-3,�
2.033333333E2,1.633013358E1,-1.532793464E1,1.148020884E-1,8.788369962E-3,�
2.066666667E2,1.648346494E1,-1.573681527E1,1.137014712E-1,5.320188292E-3,�
2.100000000E2,1.675116493E1,-1.595826112E1,8.877585924E-2,1.109232118E-2,�
2.133333333E2,1.698191651E1,-1.605590695E1,9.878700094E-2,8.890646592E-3,�
2.166666667E2,1.737855197E1,-1.615854372E1,1.505610393E-1,1.402469152E-3,�
2.200000000E2,1.789675597E1,-1.646890002E1,1.059125383E-1,7.998526602E-3,�
2.233333333E2,1.801258317E1,-1.646928232E1,6.811222686E-2,4.930072898E-3,�
2.266666667E2,1.833772109E1,-1.657725032E1,9.988946966E-2,6.631662401E-3,�
2.300000000E2,1.864651049E1,-1.667323980E1,1.046637524E-1,2.231602719E-3,�
2.333333333E2,1.902839065E1,-1.667645851E1,9.076900217E-2,4.041693333E-3,�
2.366666667E2,1.924019004E1,-1.679038455E1,1.046618701E-1,5.363307391E-3,�
2.400000000E2,1.965321056E1,-1.698702137E1,9.177915969E-2,6.430417139E-3,�
2.433333333E2,1.977644830E1,-1.708500470E1,4.736748064E-2,7.174472026E-3,�
2.466666667E2,1.988816869E1,-1.719800410E1,1.109774666E-1,1.382092270E-2,�
2.500000000E2,2.050823611E1,-1.719392809E1,1.504208968E-1,7.220733013E-3,�
2.533333333E2,2.089095790E1,-1.719220562E1,1.207759185E-1,7.685253233E-3,�
2.566666667E2,2.130711467E1,-1.709344794E1,1.089744585E-1,9.259439552E-3,�
2.600000000E2,2.161744029E1,-1.719671641E1,7.291046600E-2,3.702022220E-3,�
2.633333333E2,2.175140644E1,-1.729059927E1,8.202807547E-2,6.646965401E-3,�
2.666666667E2,2.215463845E1,-1.729902601E1,1.187895375E-1,3.584486210E-3,�
2.700000000E2,2.254329712E1,-1.729851597E1,9.288656979E-2,1.034824982E-2,�
2.733333333E2,2.277381351E1,-1.728979971E1,4.656350811E-2,6.578308540E-3,�
2.766666667E2,2.285371764E1,-1.729718198E1,6.932794084E-2,2.781819826E-3,�
2.800000000E2,2.318243577E1,-1.750577193E1,8.303402624E-2,1.175135518E-2,�
2.833333333E2,2.339614853E1,-1.740762471E1,1.124673882E-1,8.995562882E-3,�
2.866666667E2,2.390341704E1,-1.729995665E1,1.264698551E-1,7.693163755E-3,�
2.900000000E2,2.420972196E1,-1.718633199E1,6.109168019E-2,1.518297912E-2,�
2.933333333E2,2.431069350E1,-1.730102914E1,4.609302161E-2,3.405140656E-3,�
2.966666667E2,2.442717680E1,-1.740344618E1,5.289642583E-2,4.526711486E-3,�
3.000000000E2,2.464817977E1,-1.740330322E1,4.703759826E-2,5.574435333E-3,�
3.033333333E2,2.474072617E1,-1.739878647E1,3.156903924E-2,5.773796318E-3,�
3.066666667E2,2.483422969E1,-1.730492157E1,1.445541723E-2,6.317352381E-3,�
3.100000000E2,2.483695262E1,-1.740403444E1,2.787139077E-2,3.521692456E-3,�
3.133333333E2,2.481523841E1,-1.748975776E1,1.584495072E-2,6.696301973E-3,�
3.166666667E2,2.483556460E1,-1.750965832E1,2.171198818E-2,2.528338060E-3,�
3.200000000E2,2.493595699E1,-1.740989163E1,2.355139486E-2,1.460607020E-2,�
3.233333333E2,2.495467512E1,-1.761195498E1,9.429424252E-2,5.253775546E-3,�
3.266666667E2,2.555561594E1,-1.730407906E1,9.625698993E-2,9.555219874E-3,�
3.300000000E2,2.556071269E1,-1.740097066E1,4.548913074E-2,4.389974103E-2,�
3.333333333E2,2.556836946E1,-1.760707164E1,1.800901118E-1,9.914647969E-3,�
3.366666667E2,2.493562731E1,-1.842601233E1,1.600378627E-1,1.835753198E-2,�
3.400000000E2,2.505385600E1,-1.854173320E1,3.531204164E-2,2.908601478E-2,�
3.433333333E2,2.513777967E1,-1.854665226E1,2.765394579E-2,4.725266905E-3,�
3.466666667E2,2.523818064E1,-1.854532485E1,1.593283595E-2,2.702390901E-3,�
3.500000000E2,2.516501113E1,-1.864932117E1,1.412319097E-2,3.799474903E-3,�
3.533333333E2,2.523769895E1,-1.863947822E1,2.043391921E-2,4.126229016E-3,�
3.566666667E2,2.525564516E1,-1.854762048E1,1.530057363E-2,4.617420394E-3,�
3.600000000E2,2.525764013E1,-1.853944258E1,1.375489105E-2,3.048763883E-3,�
3.633333333E2,2.523989086E1,-1.863795629E1,1.439993057E-2,2.895954603E-3,�
3.666666667E2,2.516187909E1,-1.854620539E1,2.086690301E-2,1.642899933E-3,�
3.700000000E2,2.515559572E1,-1.852729162E1,1.303166577E-2,1.922451133E-3,�
3.733333333E2,2.514941965E1,-1.863218509E1,1.460172953E-2,2.278228134E-3,�
3.766666667E2,2.506161323E1,-1.855265525E1,1.847495857E-2,1.968844566E-3,�
3.800000000E2,2.506410503E1,-1.854335167E1,2.378010679E-3,4.570163714E-3,�
3.833333333E2,2.504772698E1,-1.854500656E1,2.105346381E-2,2.272483754E-3,�
3.866666667E2,2.495998997E1,-1.863747914E1,2.253228338E-2,1.591670008E-3,�
3.900000000E2,2.493731572E1,-1.864685923E1,1.537004316E-2,2.591581995E-3,�
3.933333333E2,2.493036254E1,-1.873556936E1,2.868728630E-2,6.057334050E-4,�
3.966666667E2,2.492273791E1,-1.883755140E1,1.634778662E-2,5.890873963E-3,�
