mass_A
t,x,y,v,a,L
0.000000000E0,-8.333333333E-1,-5.416666667E0,�,�,0.000000000E0
3.333333333E0,9.827887570E-1,-6.032059996E0,1.095976663E-1,�,1.917552710E0
6.666666667E0,-1.116448315E-1,-5.530757634E0,1.234511344E-1,3.900089953E-2,3.121333811E0
1.000000000E1,2.486927464E-1,-5.659978694E0,1.307470286E-3,2.432379013E-2,3.504140880E0
1.333333333E1,-1.148105448E-1,-5.522636361E0,3.917467785E-2,4.443798624E-3,3.892724924E0
1.666666667E1,1.519030095E-2,-5.543002141E0,3.998228521E-2,9.925323775E-3,4.024311340E0
2.000000000E1,1.314243594E-1,-5.420575050E0,2.840232605E-2,4.457086074E-3,4.193127065E0
2.333333333E1,1.558414161E-1,-5.416233663E0,4.286810588E-2,9.949925575E-3,4.217927071E0
2.666666667E1,3.908279273E-1,-5.540509246E0,7.978456829E-2,2.760727432E-3,4.483752354E0
3.000000000E1,6.223946601E-1,-5.671660010E0,5.752112834E-2,4.659303654E-3,4.749879532E0
3.333333333E1,7.557415476E-1,-5.658367225E0,4.120355863E-2,1.034395722E-3,4.883887332E0
3.666666667E1,8.733411459E-1,-5.783376938E0,6.033783374E-2,7.174293976E-3,5.055518022E0
4.000000000E1,1.091677492E0,-5.879622493E0,8.880737657E-2,1.223441849E-2,5.294126419E0
4.333333333E1,1.452473944E0,-5.906370557E0,1.285638732E-1,3.978845379E-3,5.655913011E0
4.666666667E1,1.948235964E0,-5.909873419E0,1.152397812E-1,1.445045820E-1,6.151687406E0
5.000000000E1,2.181523977E0,-6.148687457E0,7.610476031E-1,7.098748054E-2,6.485536836E0
5.333333333E1,-8.333333333E-1,-1.666666667E0,7.504102062E-1,7.455474986E-2,1.188719167E1
5.666666667E1,-4.970303908E-1,-1.923441777E0,1.108632311E-1,1.427767184E-1,1.231031474E1
6.000000000E1,-3.181673522E-1,-2.196624580E0,7.709835393E-2,1.037445309E-2,1.263684319E1
6.333333333E1,-2.124771213E-1,-2.351477005E0,4.101296956E-2,1.619925144E-3,1.282432572E1
6.666666667E1,-9.587717689E-2,-2.355827166E0,7.635394631E-2,4.573566615E-2,1.294100678E1
7.000000000E1,1.384871864E-1,-2.720166356E0,3.259035306E-1,1.529224361E-2,1.337421539E1
7.333333333E1,4.965683291E-1,-4.446183845E0,8.048972501E-2,3.476456684E-2,1.513698551E1
7.666666667E1,3.755316335E-1,-3.201567979E0,1.250711075E-1,1.801354321E-2,1.638747283E1
8.000000000E1,8.674193258E-1,-3.699387828E0,1.469684506E-1,2.824718237E-2,1.708731431E1
8.333333333E1,1.087858708E0,-3.874307109E0,7.599461020E-2,1.182689037E-2,1.736872198E1
8.666666667E1,1.347228735E0,-3.862045849E0,9.574917718E-2,2.246655844E-3,1.762838166E1
9.000000000E1,1.712412340E0,-4.006197981E0,9.998917196E-2,8.352026155E-3,1.802098693E1
9.333333333E1,1.940591852E0,-4.165803009E0,1.133625488E-1,2.186062514E-3,1.829944637E1
