mass_A
t,x,y,v,a,L
0.000000000E0,8.333333333E-1,1.666666667E0,�,�,0.000000000E0
3.333333333E0,1.211227331E0,3.273951189E-1,1.155843055E-1,�,1.391564642E0
6.666666667E0,5.926245617E-1,9.346658881E-1,1.305686408E-1,1.612157982E-2,2.258425169E0
1.000000000E1,1.659641048E0,1.073465880E0,1.213587184E-1,1.869128949E-2,3.334431497E0
1.333333333E1,1.321028655E0,5.825259705E-1,1.473887341E-1,2.308415137E-2,3.930820923E0
1.666666667E1,7.054584092E-1,1.308032859E0,1.055242250E-1,1.737771679E-2,4.882286620E0
2.000000000E1,1.672522021E0,-2.686503276E-2,1.165292293E-1,6.676101069E-3,6.530668982E0
2.333333333E1,1.191297973E0,7.018367245E-1,7.487593769E-2,2.533053513E-2,7.403928871E0
2.666666667E1,1.551987818E0,4.575367714E-1,6.569519681E-2,2.548159959E-2,7.839565912E0
3.000000000E1,1.436335629E0,3.388319068E-1,5.124593493E-2,1.656667529E-2,8.005295432E0
3.333333333E1,1.794918151E0,2.173234358E-1,1.806585598E-1,1.226340817E-2,8.383905698E0
3.666666667E1,2.163033212E0,-6.216194738E-1,4.081954969E-2,1.803893640E-2,9.300057379E0
4.000000000E1,2.038148235E0,9.528228257E-2,7.943233513E-2,3.292467392E-3,1.002775538E1
4.333333333E1,2.397815555E0,-1.469624502E-1,1.302271052E-1,2.500823889E-2,1.046139474E1
4.666666667E1,2.509784308E0,-6.336190443E-1,9.069065850E-2,4.851584031E-3,1.096076599E1
5.000000000E1,2.284624652E0,-7.408768277E-1,6.567194742E-2,2.089010603E-2,1.121016748E1
5.333333333E1,2.762821904E0,-9.909035012E-1,1.655133424E-2,2.363344725E-2,1.174978396E1
5.666666667E1,2.281373316E0,-6.305825117E-1,1.314450979E-1,1.784724955E-2,1.235113574E1
6.000000000E1,3.006204741E0,-1.832727490E0,2.349886447E-1,1.194600109E-1,1.375489253E1
6.333333333E1,3.122152344E0,-1.952436466E0,6.627577363E-1,8.231527312E-2,1.392154812E1
6.666666667E1,6.625018759E0,7.022893346E-1,6.519541743E-1,5.754493783E-2,1.831673210E1
7.000000000E1,6.011718455E0,1.294294666E0,1.159746923E-1,1.128201270E-1,1.916914490E1
7.333333333E1,6.138173387E0,1.302926584E0,7.729853347E-2,3.055223947E-2,1.929589410E1
7.666666667E1,6.388006250E0,9.422068035E-1,8.934818715E-2,3.424596958E-3,1.973468245E1
8.000000000E1,6.612393760E0,9.424832219E-1,4.043866508E-2,3.398472308E-3,1.995907013E1
8.333333333E1,6.626663773E0,8.168196098E-1,6.623318712E-2,7.595314151E-3,2.008554138E1
8.666666667E1,6.864128625E0,5.797160708E-1,9.004594661E-2,2.336516782E-2,2.042111200E1
9.000000000E1,6.992338008E0,3.407418637E-1,8.055915675E-2,1.970556402E-2,2.069230625E1
9.333333333E1,6.385674931E0,8.236763735E-1,1.025225201E-1,3.429814612E-2,2.146771958E1
9.666666667E1,6.497666370E0,8.123875146E-1,1.822388269E-1,6.944436136E-2,2.158027854E1
1.000000000E2,7.594784578E0,9.424107970E-1,3.452511949E-1,3.099784910E-2,2.268507464E1
1.033333333E2,8.187985936E0,-7.498307415E-1,1.314445750E-1,8.462983261E-2,2.447827549E1
1.066666667E2,7.347430463E0,1.017487568E-1,3.582556435E-1,4.521633977E-2,2.567482099E1
1.100000000E2,6.622193578E0,1.053668668E0,2.679427187E-1,7.290465887E-2,2.687153318E1
1.133333333E2,8.914904060E0,-7.548957901E-1,3.716275911E-1,1.270764005E-2,2.979170898E1
1.166666667E2,8.323689714E0,-7.471652344E-1,5.768059571E-2,9.231285142E-2,3.038297387E1
1.200000000E2,8.552098384E0,-6.274556835E-1,1.316722149E-1,9.802709610E-3,3.064085155E1
1.233333333E2,7.831372216E0,-2.040375712E-2,8.046940248E-2,9.005091958E-3,3.158316692E1
1.266666667E2,8.073635469E0,-3.848336536E-1,3.616363947E-2,1.983422672E-2,3.202077477E1
1.300000000E2,8.072452591E0,-2.265968142E-2,1.822993665E-2,7.808801391E-3,3.238295067E1
1.333333333E2,8.073713476E0,-2.633007676E-1,7.269268489E-2,3.954354239E-2,3.262359506E1
1.366666667E2,8.070879288E0,-5.072750268E-1,2.181077705E-1,2.329217677E-2,3.286758578E1
1.400000000E2,9.159216378E0,-1.230745907E0,8.224739728E-4,4.451028070E-3,3.417444757E1
1.433333333E2,8.075327809E0,-5.040694533E-1,2.557804367E-2,1.753164060E-2,3.547938937E1
1.466666667E2,9.280694968E0,-1.350412618E0,2.587171250E-1,1.088210020E-2,3.695221208E1
1.500000000E2,9.761422800E0,-8.673222651E-1,4.083237848E-2,4.103488187E-2,3.763373650E1
1.533333333E2,9.037280971E0,-1.228547535E0,1.023802845E-1,2.654030243E-2,3.844297385E1
1.566666667E2,9.278355846E0,-1.349505485E0,1.413463759E-1,9.901941914E-2,3.871269208E1
1.600000000E2,9.640786885E0,-1.952237515E0,4.526524814E-1,4.505238467E-2,3.941600009E1
1.633333333E2,1.108937212E1,1.064336266E0,4.990532382E-1,3.139874465E-2,4.276235879E1
1.666666667E2,1.193129358E1,4.607796253E-1,2.687497498E-1,8.317563742E-2,4.379827016E1
1.700000000E2,1.277612827E1,4.602525396E-1,5.704682240E-2,4.799287420E-3,4.464310502E1
1.733333333E2,1.229234970E1,5.802610397E-1,1.952548558E-1,3.046632093E-2,4.514154633E1
1.766666667E2,1.386069636E1,-2.595616428E-1,6.572272085E-2,2.225504873E-2,4.692059478E1
