mass_A
t,x,y,v,a,L
0.000000000E0,-1.000000000E0,-5.000000000E-1,�,�,0.000000000E0
3.333333333E0,-2.592202638E0,6.592870265E-1,2.782221135E-1,�,1.969531836E0
6.666666667E0,-2.443803945E0,6.643734263E-1,3.196666154E-1,1.095712463E-2,2.118017672E0
1.000000000E1,-7.273880590E-1,-3.722650550E-1,7.778930051E-2,5.751273078E-2,4.123186701E0
1.333333333E1,-2.879688762E0,9.453459331E-1,3.558876853E-1,2.087699233E-3,6.646774828E0
1.666666667E1,-2.717848336E0,9.189457802E-1,1.110950766E-1,8.498082930E-2,6.810754374E0
2.000000000E1,-2.221817651E0,6.051341000E-1,1.725771553E-1,3.262872323E-2,7.397716223E0
2.333333333E1,-1.734151930E0,3.222677317E-1,2.983782739E-1,1.228681382E-2,7.961481455E0
2.666666667E1,-5.695170769E-1,-5.024640547E-1,3.088828685E-1,1.890093124E-1,9.388561292E0
3.000000000E1,-1.576593540E-2,-8.124273685E-1,1.190313220E0,9.224399170E-2,1.002316163E1
3.333333333E1,6.251799442E0,3.552231351E0,1.145818933E0,1.575433988E-1,1.766074118E1
3.666666667E1,6.253071909E0,3.552527249E0,9.945824402E-1,2.770360121E-1,1.766204760E1
4.000000000E1,1.150000000E1,-5.000000000E-1,2.049792123E0,2.674508319E-2,2.429177094E1
4.333333333E1,1.714929567E1,-4.694424155E0,1.179082753E0,2.505985696E-1,3.132794430E1
4.666666667E1,1.787298550E1,-5.101448543E0,1.235265050E-1,1.920312305E-1,3.215824293E1
5.000000000E1,1.787450778E1,-5.084598703E0,6.637484225E-3,2.131502421E-2,3.217516139E1
5.333333333E1,1.787558704E1,-5.057275189E0,1.259021575E-2,3.939607818E-3,3.220250621E1
5.666666667E1,1.791045466E1,-5.008751043E0,2.215424748E-2,3.030719055E-3,3.226225857E1
6.000000000E1,1.774210909E1,-4.994049847E0,2.670947763E-2,1.802908808E-3,3.243124483E1
6.333333333E1,1.773352621E1,-4.988680679E0,2.465792872E-3,4.611098870E-3,3.244136875E1
6.666666667E1,1.772569419E1,-4.994932673E0,3.813215159E-4,9.735022889E-4,3.245139012E1
7.000000000E1,1.773560279E1,-4.990147072E0,5.270132915E-3,1.692411768E-3,3.246239386E1
7.333333333E1,1.774953421E1,-4.969124398E0,1.103254393E-2,7.602033129E-4,3.248761364E1
7.666666667E1,1.778190594E1,-4.933001092E0,6.038078230E-3,2.131625326E-3,3.253611954E1
8.000000000E1,1.775379302E1,-4.929096466E0,5.895852755E-3,1.769862579E-3,3.256450232E1
8.333333333E1,1.776012299E1,-4.965718668E0,5.959252190E-3,1.191595800E-3,3.260166755E1
8.666666667E1,1.772193558E1,-4.952833466E0,1.144355362E-2,1.650317114E-3,3.264197024E1
9.000000000E1,1.770527322E1,-5.018744330E0,2.639269184E-3,9.284608299E-4,3.270995462E1
9.333333333E1,1.773654559E1,-4.962638375E0,1.625641940E-3,1.847518325E-3,3.277418732E1
9.666666667E1,1.771046518E1,-5.009231320E0,1.722917303E-3,1.167869473E-3,3.282758292E1
1.000000000E2,1.774579997E1,-4.955834896E0,4.285132169E-3,5.652898653E-4,3.289161202E1
1.033333333E2,1.773432087E1,-4.993514748E0,3.025346834E-3,1.561629934E-3,3.293100162E1
1.066666667E2,1.773494736E1,-4.972835150E0,1.162457497E-2,2.660900091E-3,3.295169071E1
1.100000000E2,1.771084963E1,-4.919657374E0,1.336178976E-2,3.442535512E-3,3.301007372E1
1.133333333E2,1.778057742E1,-4.896330938E0,2.870144188E-2,2.366508795E-4,3.308359982E1
1.166666667E2,1.783972735E1,-4.778226631E0,1.963011089E-2,4.661984001E-2,3.321568821E1
1.200000000E2,1.782974307E1,-4.775050203E0,2.742643204E-1,2.492940031E-2,3.322616559E1
1.233333333E2,1.925400536E1,-5.937092288E0,2.777903321E-1,2.182905097E-2,3.506433449E1
1.266666667E2,1.929271535E1,-5.910557745E0,1.032751799E-2,4.663455758E-2,3.511126577E1
1.300000000E2,1.929824744E1,-5.989846220E0,1.343637084E-2,1.161929731E-3,3.519074700E1
1.333333333E2,1.929639302E1,-6.000058022E0,1.903615533E-3,3.482014069E-3,3.520112582E1
1.366666667E2,1.930440687E1,-5.978750409E0,9.326593244E-3,1.182553397E-3,3.522389062E1
1.400000000E2,1.930432416E1,-5.938388645E0,1.000307098E-2,1.607798227E-3,3.526425247E1
1.433333333E2,1.930814510E1,-5.912168127E0,1.780695593E-3,2.071884512E-3,3.529074992E1
1.466666667E2,1.931316901E1,-5.946306759E0,6.818021141E-3,7.099393657E-4,3.532525624E1
1.500000000E2,1.932034142E1,-5.955954748E0,3.294413629E-3,6.106230191E-4,3.533727818E1
1.533333333E2,1.931452719E1,-5.968227482E0,3.495426393E-3,6.299739102E-4,3.535085851E1
1.566666667E2,1.931714618E1,-5.979037489E0,6.409792545E-4,3.178454178E-4,3.536198126E1
1.600000000E2,1.931046820E1,-5.966891508E0,1.162723784E-3,5.840987065E-4,3.537584200E1
1.633333333E2,1.930943157E1,-5.978282255E0,1.932563316E-3,1.539463497E-3,3.538727982E1
1.666666667E2,1.931776583E1,-5.956273798E0,6.489881983E-3,5.508490151E-4,3.541081346E1
1.700000000E2,1.933364582E1,-6.014137612E0,7.913389751E-3,6.630333172E-4,3.547081675E1
1.733333333E2,1.933584673E1,-6.005834564E0,1.265257064E-3,1.333127269E-3,3.547940655E1
1.766666667E2,1.932605650E1,-6.010456267E0,2.156029233E-3,3.798485458E-4,3.549023284E1
1.800000000E2,1.932505852E1,-6.015332608E0,1.535807483E-3,3.767704269E-4,3.549521026E1
1.833333333E2,1.933527409E1,-6.014913546E0,1.123809095E-3,2.060750408E-4,3.550543443E1
1.866666667E2,1.932354011E1,-6.007996028E0,1.435047284E-3,3.009408427E-4,3.551905568E1
1.900000000E2,1.933250767E1,-6.024071825E0,3.212519370E-3,5.752153017E-4,3.553746352E1
1.933333333E2,1.934218363E1,-6.018536346E0,3.633232144E-3,9.693808241E-4,3.554861096E1
1.966666667E2,1.932924369E1,-6.000071204E0,4.409256315E-3,4.097509767E-4,3.557115876E1
2.000000000E2,1.931917864E1,-6.000237741E0,1.683320414E-3,5.275571024E-4,3.558122520E1
2.033333333E2,1.931815400E1,-5.998352172E0,2.706781136E-3,1.817771338E-4,3.558337118E1
2.066666667E2,1.930117244E1,-6.001423609E0,1.815731926E-3,2.254651420E-4,3.560062827E1
2.100000000E2,1.930605632E1,-5.997934851E0,5.339997819E-4,4.042236037E-4,3.560663025E1
2.133333333E2,1.930081548E1,-6.004965667E0,1.117108608E-3,9.043241557E-2,3.561539944E1
2.166666667E2,1.930442795E1,-6.005202041E0,5.279886150E-1,4.540784104E-2,3.561901964E1
2.200000000E2,2.206721191E1,-3.828519834E0,5.276027786E-1,4.538296381E-2,3.913625160E1
2.233333333E2,2.206762124E1,-3.828845700E0,5.709877178E-3,9.043953807E-2,3.913677480E1
2.266666667E2,2.208819454E1,-3.860280467E0,2.191505311E-3,2.483921640E-4,3.917434348E1
2.300000000E2,2.207548329E1,-3.841159976E0,3.945297830E-4,6.626894920E-3,3.919730364E1
2.333333333E2,2.208557302E1,-3.860067062E0,4.108040254E-2,7.823895717E-3,3.921873447E1
2.366666667E2,2.234918339E1,-3.831533204E0,2.833973108E-2,6.135178925E-3,3.948388464E1
2.400000000E2,2.194523685E1,-3.986561676E0,4.823415794E-2,2.638828981E-3,3.991655846E1
2.433333333E2,2.205561444E1,-3.962753562E0,2.926787264E-2,5.938559074E-3,4.002947453E1
2.466666667E2,2.208380708E1,-4.123928972E0,3.223728813E-2,6.004342183E-3,4.019309708E1
2.500000000E2,2.194888597E1,-4.149294713E0,2.469296859E-2,4.639492713E-3,4.033038191E1
2.533333333E2,2.191924081E1,-4.119731800E0,2.323629662E-2,5.835028016E-3,4.037224839E1
2.566666667E2,2.179425445E1,-4.158556386E0,6.401927959E-2,3.039590680E-3,4.050312596E1
2.600000000E2,2.152693606E1,-4.287812510E0,2.722751382E-2,1.175425992E-2,4.080005401E1
2.633333333E2,2.166302044E1,-4.283959616E0,3.684826776E-2,7.788758846E-3,4.093619292E1
2.666666667E2,2.176722967E1,-4.236769216E0,2.057749816E-2,8.326272061E-3,4.105058915E1
2.700000000E2,2.180020238E1,-4.283342903E0,1.800171695E-2,5.221212684E-3,4.110765322E1
2.733333333E2,2.164909617E1,-4.257916876E0,2.464500699E-2,1.039696119E-2,4.126088366E1
2.766666667E2,2.164252251E1,-4.237174030E0,6.730714119E-2,1.344624536E-2,4.128264323E1
2.800000000E2,2.120057865E1,-4.244630137E0,1.308340270E-1,9.320497468E-3,4.172464998E1
2.833333333E2,2.078897054E1,-4.416697598E0,9.177649742E-2,1.352834279E-2,4.217077602E1
2.866666667E2,2.076678708E1,-4.676112596E0,6.660555553E-2,2.704495864E-3,4.243113778E1
