mass_A
t,x,y,v,a,L
0.000000000E0,3.571428571E-1,-3.214285714E0,�,�,0.000000000E0
3.333333333E0,-5.705700355E-2,-4.231396788E-1,2.678571429E-1,�,2.821711841E0
6.666666667E0,-1.428571429E0,-3.214285714E0,2.999680859E-1,9.188935591E-2,5.931623096E0
1.000000000E1,-1.785714286E0,-1.428571429E0,8.138348079E-1,1.784257393E-1,7.752701493E0
1.333333333E1,-9.591448031E-1,2.190933837E0,9.187840857E-1,1.179089393E-1,1.146538724E1
1.666666667E1,1.938314425E0,3.434557079E0,6.997767650E-1,1.658263284E-1,1.461846015E1
2.000000000E1,3.632270999E0,3.017245370E0,2.691329338E-1,1.404735769E-1,1.636306266E1
2.333333333E1,2.243171296E0,1.666426395E0,3.828862185E-1,1.068339739E-1,1.830066683E1
2.666666667E1,1.523741483E0,1.578585808E0,5.120615445E-1,4.768128984E-2,1.902543936E1
3.000000000E1,-1.164734093E0,1.466860790E0,3.753230723E-1,9.887020346E-2,2.171623541E1
3.333333333E1,-9.602665721E-1,1.879380918E0,3.062273467E-1,7.622529443E-2,2.217664808E1
3.666666667E1,5.928281281E-1,2.505495070E0,2.423926474E-1,1.116333505E-1,2.385119938E1
4.000000000E1,7.480917858E-2,3.120314345E0,5.646139286E-1,1.145153094E-1,2.465515608E1
4.333333333E1,-3.026463325E0,3.539479798E0,7.515640906E-1,7.043764135E-2,2.778462741E1
4.666666667E1,-4.576653540E0,4.982645147E0,7.896301884E-2,1.168904692E-1,2.990260190E1
5.000000000E1,-3.543105811E0,3.640468358E0,2.086618609E-1,4.321527361E-2,3.159660882E1
5.333333333E1,-3.646546337E0,3.948236341E0,9.890387786E-2,8.822751315E-2,3.192129494E1
5.666666667E1,-3.028209383E0,4.052337517E0,2.653366728E-1,1.090588357E-1,3.254833373E1
6.000000000E1,-5.303542128E0,4.567438742E0,5.023764328E-1,1.630687155E-2,3.488124358E1
6.333333333E1,2.799667936E-1,4.574785340E0,4.189120139E-1,5.758758743E-2,4.046475733E1
6.666666667E1,-2.510796778E0,4.570243821E0,4.507024149E-1,8.836660521E-2,4.325552460E1
7.000000000E1,-2.717361375E0,4.364684475E0,1.433428121E-1,7.616031165E-2,4.354694110E1
7.333333333E1,-1.786040883E0,5.193088972E0,1.816812995E-1,4.695992688E-2,4.479338078E1
7.666666667E1,-2.302995959E0,5.502809128E0,2.775676606E-1,5.634392171E-2,4.539601593E1
8.000000000E1,-3.610780220E0,5.500490205E0,3.607324518E-1,5.082595207E-2,4.670380225E1
8.333333333E1,-4.474600787E0,6.536053907E0,5.131421002E-2,5.959228326E-2,4.805234893E1
8.666666667E1,-3.337093503E0,5.705732470E0,1.713392798E-1,8.498893526E-3,4.946066583E1
9.000000000E1,-3.337189495E0,6.430898207E0,1.251053255E-1,3.619009395E-2,5.018583158E1
9.333333333E1,-3.337162117E0,6.539767971E0,6.247049398E-2,5.230820214E-2,5.029470134E1
9.666666667E1,-3.336479673E0,6.847367562E0,3.835631822E-1,3.003388997E-3,5.060230169E1
1.000000000E2,-5.198598933E0,8.292979714E0,1.868110268E-1,2.721047764E-2,5.295969064E1
1.033333333E2,-4.163999881E0,7.778092288E0,4.627849938E-2,3.093711832E-2,5.411533083E1
1.066666667E2,-4.890077295E0,8.291958167E0,1.673995976E-1,1.315647545E-2,5.500485124E1
