mass_A
t,x,y,v,a,L
0.000000000E0,-3.571428571E-1,7.142857143E-1,�,�,0.000000000E0
3.333333333E0,-8.562751729E-2,1.053428300E0,1.783211107E-1,�,4.344401834E-1
6.666666667E0,-1.225580316E0,-9.755135344E-2,2.445296977E-1,1.180986190E-3,2.054392820E0
1.000000000E1,-1.047250430E0,-2.629405100E-1,6.405825733E-2,9.808375760E-2,2.297611079E0
1.333333333E1,-1.454201417E0,-4.582567833E-1,2.978601234E-1,3.992419733E-2,2.749006197E0
1.666666667E1,2.683350813E-1,1.224464916E0,3.824098531E-1,2.257858696E-2,5.157051941E0
2.000000000E1,3.955255358E-1,1.296150686E0,1.790030483E-2,8.433840098E-2,5.303052835E0
2.333333333E1,3.544213955E-1,1.141820642E0,1.303693312E-1,8.454920690E-3,5.462762925E0
2.666666667E1,-2.409596953E-1,7.043132488E-1,9.009436467E-2,1.149066480E-2,6.201607538E0
3.000000000E1,-1.485150519E-1,8.134759408E-1,1.270698303E-2,3.433705144E-2,6.344654752E0
3.333333333E1,-2.988991946E-1,7.661140911E-1,8.865038200E-2,8.016653813E-3,6.502320649E0
3.666666667E1,3.238216260E-1,1.168697101E0,2.813379883E-2,1.705154962E-2,7.243842261E0
4.000000000E1,-1.115497188E-1,7.749698472E-1,1.101159840E-1,1.042136977E-2,7.830842566E0
4.333333333E1,-2.342308843E-1,6.917381543E-1,1.142411516E-2,1.878263686E-2,7.979092973E0
4.666666667E1,-1.593443766E-1,8.342668390E-1,2.461649791E-2,6.311835612E-3,8.140097367E0
5.000000000E1,-1.792054646E-1,8.463482792E-1,2.287795103E-2,3.956617288E-2,8.163344389E0
5.333333333E1,-1.603151521E-2,8.864556749E-1,1.974076381E-1,2.434403530E-2,8.331375163E0
5.666666667E1,-1.128032804E0,-6.563675663E-2,2.416581175E-1,1.744148217E-1,9.795283242E0
6.000000000E1,-1.209860343E0,-1.953336279E-1,1.022125115E0,1.523344001E-1,9.948635857E0
6.333333333E1,3.571428571E0,-5.000000000E0,1.206319920E0,1.092093731E-1,1.672695000E1
6.666666667E1,5.946733096E0,-3.863994192E0,1.130386169E-1,2.607662421E-1,1.935992945E1
7.000000000E1,3.779914860E0,-4.275822860E0,7.344542424E-1,3.778424268E-2,2.156553688E1
7.333333333E1,1.210140637E0,-5.104578309E0,1.739738513E-1,1.087044190E-1,2.426564338E1
7.666666667E1,2.741737285E0,-4.792913684E0,2.433741849E-1,4.648035103E-2,2.582862871E1
8.000000000E1,2.748767508E0,-5.619472443E0,1.705253238E-1,1.698679458E-2,2.665521737E1
8.333333333E1,2.748136914E0,-5.929731163E0,1.389216423E-1,1.259411872E-1,2.696547673E1
8.666666667E1,3.674911790E0,-5.619444929E0,7.497759523E-1,2.782998251E-2,2.794281455E1
9.000000000E1,7.499579010E0,-4.377679706E0,4.547986024E-1,7.942867082E-2,3.196401589E1
9.333333333E1,6.678303246E0,-6.034905228E0,2.494008295E-1,7.778943785E-2,3.381358079E1
9.666666667E1,7.390767899E0,-6.036787592E0,2.575963230E-1,4.262644437E-2,3.452604793E1
