mass_A
t,x,y,v,a,L
0.000000000E0,-1.421085472E-14,-3.571428571E-1,�,�,0.000000000E0
3.333333333E0,4.769427957E-1,-4.950661145E-1,1.871181927E-1,�,4.964848994E-1
6.666666667E0,1.146033563E0,-8.498396149E-1,1.734039916E-1,4.466383901E-3,1.253813555E0
1.000000000E1,1.535163181E0,-9.604338625E-1,1.527165491E-1,1.507719238E-3,1.658353969E0
1.333333333E1,2.144890205E0,-1.046903181E0,1.944393253E-1,6.973658843E-3,2.274181856E0
1.666666667E1,2.757781657E0,-1.391130593E0,1.966483911E-1,3.748728347E-3,2.977124559E0
2.000000000E1,3.360402284E0,-1.538048031E0,1.841713821E-1,6.867908319E-3,3.597395752E0
2.333333333E1,3.897924763E0,-1.846750129E0,1.579798675E-1,3.304007351E-3,4.217256544E0
2.666666667E1,4.285009277E0,-2.042359727E0,1.707808815E-1,8.824879624E-4,4.650958672E0
3.000000000E1,4.912225965E0,-2.363919933E0,1.830936264E-1,3.993054295E-3,5.355800314E0
3.333333333E1,5.351455375E0,-2.636174596E0,1.702577279E-1,5.551836611E-3,5.872564357E0
3.666666667E1,5.844589033E0,-3.011253742E0,1.667727469E-1,2.861909570E-3,6.492132893E0
4.000000000E1,6.231648658E0,-3.315438717E0,1.770684166E-1,1.735669799E-2,6.984417010E0
4.333333333E1,6.800426273E0,-3.703967103E0,2.753942321E-1,6.528674711E-3,7.673229235E0
4.666666667E1,7.500000000E0,-4.642857143E0,2.486821073E-1,9.881047498E-3,8.844091271E0
5.000000000E1,7.974062631E0,-4.874926609E0,1.758266948E-1,1.228513175E-2,9.371909057E0
5.333333333E1,8.490325105E0,-5.269959501E0,2.190190435E-1,3.813413396E-3,1.002196900E1
5.666666667E1,9.210586740E0,-5.651443743E0,1.879627939E-1,7.058298783E-3,1.083701933E1
6.000000000E1,9.499353144E0,-6.012983840E0,1.529082685E-1,6.481372571E-3,1.129972581E1
6.333333333E1,9.971382595E0,-6.329929183E0,1.920966049E-1,2.400024241E-3,1.186829080E1
6.666666667E1,1.041664221E1,-6.906644797E0,1.716091075E-1,2.274480012E-3,1.259689016E1
7.000000000E1,1.068403138E1,-7.224918923E0,1.661541450E-1,5.257163939E-3,1.301257680E1
7.333333333E1,1.117028647E1,-7.718437252E0,2.228181238E-1,4.216656305E-3,1.370540027E1
7.666666667E1,1.164346014E1,-8.358969409E0,1.491723433E-1,1.165891348E-2,1.450175118E1
8.000000000E1,1.180875864E1,-8.480899258E0,1.106187899E-1,1.231219649E-1,1.470715440E1
8.333333333E1,1.216555495E1,-8.879797784E0,5.463624299E-1,4.855645209E-2,1.524234001E1
8.666666667E1,1.009552045E1,-5.266554742E0,5.283144613E-1,5.944554255E-2,1.940654078E1
9.000000000E1,1.050904972E1,-5.771558166E0,1.649319088E-1,1.198232042E-1,2.005925428E1
9.333333333E1,1.083403441E1,-6.081170399E0,1.557538621E-1,9.603191839E-2,2.050811371E1
9.666666667E1,1.111743155E1,-6.613021849E0,7.356398380E-1,3.163494233E-2,2.111075780E1
1.000000000E2,1.401671838E1,-9.812436091E0,6.179817734E-1,7.358629062E-2,2.542840944E1
1.033333333E2,1.370294662E1,-9.820592669E0,3.508795005E-2,9.953202504E-2,2.574228720E1
1.066666667E2,1.380451378E1,-9.714010402E0,6.409252149E-2,7.251365672E-3,2.588951378E1
1.100000000E2,1.411952522E1,-9.915637073E0,4.365091453E-2,1.878890219E-2,2.626352651E1
1.133333333E2,1.360219818E1,-9.504838347E0,1.183181254E-1,4.434215798E-3,2.692411932E1
1.166666667E2,1.339682075E1,-9.599592808E0,3.464951073E-2,9.848319602E-2,2.715030132E1
1.200000000E2,1.349725976E1,-9.710623236E0,5.709000340E-1,7.962558634E-2,2.730002022E1
1.233333333E2,1.142857143E1,-1.285714286E1,6.582674025E-1,6.286993598E-2,3.106566189E1
1.266666667E2,1.391847393E1,-1.407881123E1,4.370985109E-1,9.844705140E-2,3.383912328E1
1.300000000E2,1.400175421E1,-1.422464734E1,2.257439128E-2,1.394636386E-1,3.400706308E1
1.333333333E2,1.402498069E1,-1.418513780E1,3.870145393E-1,8.421309528E-3,3.405289399E1
