Urchin_movement
t,x,y,v,a
0.0,-1.4285714285714164,-3.5714285714285694,NaN,NaN
3.3333333333333357,-1.422194250057288,-3.4802085789047226,0.06212305938751158,NaN
6.666666666666664,-1.5286642615193102,-3.169552052776126,0.05044765024163282,0.011057591282317635
10.0,-1.7420776901695092,-3.376361774728508,0.09325597978150069,0.013156115493612841
13.333333333333336,-2.099940415092817,-2.924271462153058,0.1500240280953124,0.01964726965841298
16.666666666666664,-2.0784941197329374,-2.434478349784669,0.15041904440923112,0.006139109664549025
20.0,-2.2483917658368284,-1.9325269085419876,0.1633822079647425,0.011472618619978113
23.33333333333333,-2.302965743991024,-1.3686447813249458,0.12976985599712482,0.015672642795358304
26.66666666666667,-1.9465733918901265,-1.1217496934549018,0.1090919112360709,0.006654544476199326
30.0,-1.827785420962158,-0.8180641802711079,0.09012629216224956,0.00771635838792261
33.33333333333333,-1.834485443419112,-0.5314554126240978,0.11693570547592048,0.019950521027599925
36.66666666666667,-1.6281825193721886,-0.06447927971228751,0.20287205745220036,0.006502706671691823
40.0,-2.0264853936980387,0.8073273201344335,0.17363562936743676,0.0031044041899237983
43.33333333333333,-1.9241419569177936,1.0546178174691505,0.13658166977728162,0.013713565238934074
46.66666666666667,-1.9493548593741536,1.7145991116877042,0.193098845313523,0.007608608194958523
50.0,-1.7528820019816465,2.3305007742695665,0.170249726704542,0.008424512434412291
53.33333333333333,-1.5145557811750052,2.763012496631447,0.15335769487760192,0.008826967325488752
56.66666666666667,-1.345070585575428,3.2680295394050063,0.12273790850240658,0.007898204198155158
60.0,-1.2792422361775948,3.546699331285083,0.08994889979202875,0.009094461633828346
63.33333333333333,-1.1634581477938752,3.8395260283128465,0.0875192920754296,0.0065409829655668095
66.66666666666667,-0.9122326140047221,4.000275985255911,0.08841138060253954,0.00486607558538824
70.0,-0.7014190987950712,4.205481117060302,0.10874161823851303,0.020948538007638982
73.33333333333334,-0.6111072335185952,4.659720815893863,0.15836409287869227,0.017818534599031877
76.66666666666667,-0.9046644984766488,5.24149356512423,0.1922441985358594,0.011977150744086036
80.0,-0.9760173437247204,5.888301670715222,0.2267934451149736,0.010678828982145559
83.33333333333334,-0.8513595628418216,6.752509924818739,0.20662753869371345,0.006284704156106723
86.66666666666667,-0.8288968186915611,7.257939735585509,0.1655931353685066,0.01014416456579917
90.00000000000001,-0.7686709315301528,7.853363023542897,0.1782565670194857,0.01072396287096184
93.33333333333334,-0.9791644702593487,8.436778060673177,0.20716968335914637,0.006105389341371201
96.66666666666669,-1.1717378400375935,9.174370412143972,0.21268983122694246,0.0032200689025287032
100.00000000000003,-1.3259639055302443,9.811646017492635,0.21729976921014338,0.0030767333332358438
103.33333333333334,-1.5586625570527985,10.570407631075426,0.22403062323762676,0.007474074865541849
106.66666666666669,-1.828080872842179,11.218249294876884,0.18184202613854217,0.012857505668197492
110.00000000000003,-2.1009442559766285,11.654637210043248,0.13980431569723328,0.0039324316926740025
113.33333333333334,-2.3034749454818098,12.019921363903762,0.17144268192616113,0.005033257246804201
116.66666666666669,-2.7289204621814918,12.609615408420268,0.1748437356111269,0.005663652805150905
120.00000000000003,-3.0807612751966076,12.888545205757325,0.18078149218619738,0.003980107698364624
123.33333333333334,-3.5006692292400885,13.535323169584629,0.20085141492458702,0.005825459009129517
126.66666666666669,-3.770158431760393,14.036446691831372,0.17122134971939704,0.008788709713295718
130.00000000000003,-4.033504571457712,14.544804814492167,0.15037601101555956,0.006868626933800742
133.33333333333334,-4.245418758836479,14.919139948552484,0.12255344075656616,0.04306914860065536
136.66666666666669,-4.484390243904585,15.226148040932785,0.1737945260969438,0.08311987153163458
140.00000000000003,-3.1381529928777923,15.260294464266316,0.5355394818285509,0.013562954909524578
143.33333333333334,-0.9232513916082326,15.481235239720178,0.30157147671480805,0.19256043342606458
146.66666666666669,-1.337334243446037,16.154200295277057,0.8114530803044917,0.11250931609582142
150.00000000000003,-6.071428571428527,17.142857142857096,0.7254340480300848,0.05894825289837959
153.33333333333334,-6.071428571428527,17.142857142857096,0.11888619340210636,0.1041267076452913
156.66666666666669,-6.645918092317345,17.688875753260092,0.19759771948831556,0.010690148942958999
160.00000000000003,-7.062606430955611,18.010551505063525,0.159705823068149,0.010864002018612257
163.33333333333334,-7.517072767168315,18.30099282277446,0.1352961246883071,0.0043663223982382425
166.66666666666669,-7.724547016797544,18.623243968213465,0.14040410799901576,0.006013719811386884
170.00000000000003,-8.119660133971422,19.017257951024504,0.18446470846637936,0.009345955529210782
173.33333333333334,-8.656738468899903,19.42532898292893,0.19147357484904848,0.031370537449919925
176.66666666666669,-9.156020650171996,19.762499438383834,0.1005532197594594,0.012426923764955099
180.00000000000003,-8.361264070893782,20.027051872518477,0.16352976122099652,0.029567977162811364
183.33333333333334,-10.02585490950068,20.419706354361608,0.3316943719534479,0.01844526372285637
186.66666666666669,-10.442429596326036,20.774433454071833,0.09033075015025656,0.04794258820681285
190.00000000000003,-9.589857806720914,20.835106630720617,0.09939921819660498,0.017534441674953986
193.33333333333334,-10.026502895409351,21.290306677776556,0.18010132203568963,0.06708646485169859
196.66666666666669,-10.43764589836627,21.685328343280872,0.3535268291629367,0.05266568428226827
200.00000000000003,-12.151669263299965,22.309320294209428,0.5675390177604701,0.022379523088949475
203.33333333333334,-13.918045133369262,23.169377053065553,0.24384244751436762,0.07392100448233553
206.66666666666669,-13.693178233433471,22.82543898629705,0.05045944227879805,0.004640239804997691
210.00000000000003,-13.78680075625661,22.859639467479568,0.25887340121665325,0.027428638315371068
213.33333333333334,-15.333988744923829,23.36042007957004,0.07045668830536546,0.004850279540403781
216.66666666666669,-13.336692145247923,22.99391866064161,0.044775546375161256,0.016146669298534196
220.0,-15.035778479723277,23.37365119121774,0.3123511462520506,0.04828207578082889
223.33333333333337,-15.362229135433324,23.476975425019823,0.13302767038457414,0.053610479556821196
226.66666666666669,-15.903139971525675,23.558553813644828,0.019205158133063727,0.021438235893165344
230.0,-15.443885668554529,23.57559091566349,0.06716940001504755,0.0029748939818189015
233.33333333333337,-15.456109511132922,23.53238082782189,0.04896929400629226,0.018946414649720487
236.66666666666669,-15.766937928731608,23.52853086308265,0.06591416463168949,0.012227110750710252
240.0,-15.893729435420767,23.572199941649423,0.10330642046298749,0.010223546219861749
243.33333333333337,-16.436916531756992,23.68805956023762,0.0386444677740598,0.009518249297563154
246.66666666666669,-16.142030245333117,23.640900844108295,0.016209601285895905,0.007893135014190212
250.0,-16.33899541163879,23.64235087196522,0.030072309689235986,0.010116553665882709
253.33333333333337,-16.342471231614795,23.64495907557832,0.029062433669464535,0.003336771319001332
256.6666666666667,-16.52497124942866,23.696682068387425,0.030145411119395456,0.0108692596829935
260.0,-16.535118579808426,23.58772532705663,0.07777118262737316,0.0013201936906908692
263.33333333333337,-17.041522819874842,23.741295238503547,0.05936465186519919,0.011203859789919808
266.6666666666667,-16.92477565868377,23.65698410457624,0.03715158684401408,0.01317538302463901
270.0,-16.811106098536314,23.650453879372037,0.017421529593121512,0.008276136740849711
273.33333333333337,-16.83851891072004,23.579208188408124,0.01927837889323089,0.006880403877297685
276.6666666666667,-16.937321353183336,23.67469741814442,0.03337015318765989,0.005085313124646673
280.0,-17.041553531033273,23.670141213881394,0.048514851855524774,0.0038140679612062222
283.33333333333337,-17.26056726070982,23.685677651049453,0.058399140820690275,0.003039293903063487
286.6666666666667,-17.430006341917476,23.69622565556913,0.027160621642216852,0.007939803030078272
290.0,-17.44101270706372,23.70071359024692,0.005275304619165986,0.0842890779030802
293.33333333333337,-17.430710138121256,23.73138731013792,0.4696313373057933,0.038091270799863304
296.6666666666667,-14.553035823567043,24.909833696189473,0.4556314227587512,0.044746821413185166
300.0,-14.662922832470727,24.982794439829306,0.03279506509897756,0.08432954609669079
