mass_A
t,x,y,v,a,L
0.000000000E0,-1.764705882E0,-3.529411765E0,�,�,0.000000000E0
3.333333333E0,-2.286941971E0,-3.988694537E0,1.807095507E-1,�,6.954647348E-1
6.666666667E0,-2.823470150E0,-4.104210349E0,2.194308926E-1,1.516519619E-2,1.244287465E0
1.000000000E1,-3.740265297E0,-4.155570560E0,1.687191444E-1,5.197400036E-3,2.162520122E0
1.333333333E1,-3.947758820E0,-4.070488041E0,1.859731695E-1,9.849630014E-3,2.386780233E0
1.666666667E1,-4.979199909E0,-4.108693477E0,1.823141028E-1,1.197290789E-2,3.418928660E0
2.000000000E1,-5.145426790E0,-4.277502735E0,1.295118749E-1,3.861663618E-3,3.655842023E0
2.333333333E1,-5.699532315E0,-4.584721174E0,2.208123520E-1,2.778083913E-2,4.289416093E0
2.666666667E1,-6.610335810E0,-4.422650933E0,2.895417138E-1,5.029787273E-3,5.214526773E0
3.000000000E1,-7.627911859E0,-4.499130016E0,2.519068702E-1,1.589592663E-2,6.234972786E0
3.333333333E1,-8.233925765E0,-4.851917675E0,2.026436352E-1,1.247278161E-2,6.936194567E0
3.666666667E1,-8.894501953E0,-4.969061803E0,2.182876828E-1,1.548782239E-2,7.607077304E0
4.000000000E1,-9.683375857E0,-4.722108052E0,2.643732543E-1,1.812396094E-2,8.433701882E0
4.333333333E1,-1.065161644E1,-4.831533957E0,1.486690415E-1,4.973337682E-2,9.408106240E0
4.666666667E1,-1.062149340E1,-4.402314217E0,1.449840197E-1,2.986186381E-2,9.838381713E0
5.000000000E1,-1.000000000E1,-4.117647059E0,8.843413950E-2,3.448725485E-2,1.052196743E1
5.333333333E1,-1.010310863E1,-4.121495189E0,1.171052544E-1,3.912564667E-2,1.062514785E1
5.666666667E1,-1.070980122E1,-4.442727617E0,2.336342893E-1,1.084835371E-1,1.131163613E1
6.000000000E1,-1.043138471E1,-2.598920401E0,7.030163611E-1,6.966275737E-2,1.317634544E1
6.333333333E1,-1.510546882E1,-2.816697734E0,7.894055858E-1,7.009254973E-2,1.785550020E1
6.666666667E1,-1.563909779E1,-3.357720034E0,2.188158821E-2,1.359394649E-1,1.861541138E1
7.000000000E1,-1.520401919E1,-2.924252365E0,8.725148646E-2,5.183877698E-2,1.922956739E1
7.333333333E1,-1.509828344E1,-3.143553080E0,3.640630337E-1,6.287385669E-2,1.947302756E1
7.666666667E1,-1.737534548E1,-4.008730533E0,3.743146419E-1,4.909821388E-2,2.190891417E1
8.000000000E1,-1.520697988E1,-5.636615592E0,3.520683723E-1,2.250597755E-2,2.462033799E1
8.333333333E1,-1.542172004E1,-5.309626980E0,3.498670229E-1,1.514181320E-1,2.501153472E1
8.666666667E1,-1.727049222E1,-6.723917297E0,6.509811744E-1,6.918792584E-2,2.733923223E1
9.000000000E1,-1.976158780E1,-5.317270909E0,5.107183204E-1,1.357749792E-1,3.020003828E1
9.333333333E1,-1.899998695E1,-3.791097018E0,4.079947633E-1,9.375032476E-2,3.190568848E1
9.666666667E1,-1.736972254E1,-6.612334874E0,5.431103456E-1,6.987112693E-3,3.516408457E1
1.000000000E2,-2.139246376E1,-6.508776406E0,3.319682673E-2,9.685174611E-2,3.918815853E1
1.033333333E2,-1.759103263E1,-6.613297206E0,6.361333039E-1,3.363774671E-2,4.299102629E1
1.066666667E2,-1.715688610E1,-6.720952754E0,3.251302206E-1,1.681055184E-1,4.343832141E1
1.100000000E2,-1.932579149E1,-7.912842826E0,5.383427284E-1,3.524030140E-2,4.591314515E1
1.133333333E2,-2.073879151E1,-6.945734111E0,8.842518572E-4,8.952465371E-2,4.762541509E1
1.166666667E2,-1.932914259E1,-7.917692700E0,2.433378198E-1,2.458087392E-2,4.933766903E1
1.200000000E2,-1.943536530E1,-7.911540552E0,3.599486935E-2,5.068539492E-2,4.944406974E1
1.233333333E2,-1.943758455E1,-8.131757934E0,3.653655921E-2,6.827793369E-3,4.966429830E1
1.266666667E2,-1.965394034E1,-7.804047589E0,7.210886222E-2,2.839378424E-3,5.005698634E1
1.300000000E2,-1.986521337E1,-7.912142730E0,5.170380163E-2,9.933371622E-3,5.029430650E1
1.333333333E2,-1.998039404E1,-7.914684655E0,1.661989373E-2,1.418420642E-1,5.040951521E1
1.366666667E2,-1.997590177E1,-7.917098832E0,8.568237680E-1,5.779869735E-2,5.041461509E1
1.400000000E2,-2.205882353E1,-1.323529412E1,7.671042309E-1,1.023314886E-1,5.612616166E1
1.433333333E2,-2.248636684E1,-1.237252806E1,2.208433669E-1,1.067043450E-1,5.708905238E1
1.466666667E2,-2.096488344E1,-1.224993615E1,2.188872273E-1,4.594205584E-2,5.861546664E1
1.500000000E2,-2.182911612E1,-1.367538137E1,2.469398518E-1,2.417807701E-2,6.028243760E1
1.533333333E2,-2.181560914E1,-1.365935322E1,5.760254236E-2,3.608915559E-2,6.030339804E1
1.566666667E2,-2.163998513E1,-1.400959461E1,1.088787776E-1,1.079029448E-1,6.069520516E1
1.600000000E2,-2.152998860E1,-1.432665487E1,6.550699814E-1,5.462563102E-2,6.103080381E1
1.633333333E2,-2.401045127E1,-1.767739268E1,5.711324039E-1,6.969647209E-2,6.519975319E1
1.666666667E2,-2.466381786E1,-1.648918725E1,2.031112958E-1,1.007850693E-1,6.655574730E1
1.700000000E2,-2.465890419E1,-1.648868382E1,2.987720196E-1,6.413503292E-2,6.656068669E1
1.733333333E2,-2.368464259E1,-1.822370063E1,3.201435049E-1,5.029555156E-2,6.855052814E1
1.766666667E2,-2.379536856E1,-1.844047791E1,1.380457050E-1,9.764415015E-2,6.879394677E1
1.800000000E2,-2.433648485E1,-1.757403733E1,5.237070720E-1,4.681503375E-2,6.981547803E1
1.833333333E2,-2.694296885E1,-1.995122279E1,5.638436985E-1,3.526137682E-2,7.334319252E1
1.866666667E2,-2.747976220E1,-1.963548649E1,2.203152598E-1,1.033325788E-1,7.396595775E1
1.900000000E2,-2.813769292E1,-1.909687216E1,7.280092749E-2,6.412503169E-2,7.481623900E1
1.933333333E2,-2.705208777E1,-1.986494023E1,3.170771919E-1,1.478723584E-2,7.614607625E1
1.966666667E2,-2.640792226E1,-2.031188106E1,5.368282180E-2,8.460777312E-2,7.693010769E1
2.000000000E2,-2.737596227E1,-1.971266639E1,4.074210799E-1,3.619167860E-2,7.806859778E1
2.033333333E2,-2.867470403E1,-2.180824993E1,3.793227102E-1,4.533208357E-2,8.053399846E1
2.066666667E2,-2.912138187E1,-2.154253831E1,1.610827714E-2,6.922996323E-2,8.105373277E1
2.100000000E2,-2.878197259E1,-2.180317561E1,1.590576910E-1,3.691622455E-2,8.148167022E1
2.133333333E2,-2.824020003E1,-2.213239770E1,2.189408275E-1,2.096384525E-2,8.211562975E1
2.166666667E2,-2.986619276E1,-2.278037308E1,1.814806104E-1,4.088006363E-2,8.386597956E1
2.200000000E2,-2.769858568E1,-2.321426696E1,3.607945056E-1,3.925296765E-2,8.607658679E1
2.233333333E2,-2.954137276E1,-2.516363643E1,2.011140436E-1,5.723982683E-2,8.875910530E1
2.266666667E2,-2.900017423E1,-2.353598955E1,3.559120113E-1,1.372074888E-2,9.047436920E1
2.300000000E2,-2.780839808E1,-2.354291873E1,3.024939143E-1,9.065491449E-2,9.166616548E1
2.333333333E2,-3.019071421E1,-2.516368588E1,4.599510650E-1,1.289064371E-2,9.454753951E1
2.366666667E2,-3.040961039E1,-2.516653759E1,7.319054822E-2,6.614547200E-2,9.476645426E1
2.400000000E2,-2.997426173E1,-2.560098536E1,1.817432558E-1,2.095388519E-2,9.538149354E1
2.433333333E2,-3.019410341E1,-2.635883952E1,1.151201890E-1,5.996135041E-3,9.617059005E1
2.466666667E2,-3.073435092E1,-2.570715240E1,5.861537337E-2,5.047753313E-2,9.701709078E1
2.500000000E2,-2.997380658E1,-2.668159305E1,2.438803590E-1,4.190775762E-2,9.825319849E1
2.533333333E2,-2.910848313E1,-2.570918302E1,1.386953276E-1,4.554043537E-2,9.955487662E1
2.566666667E2,-3.029318576E1,-2.754931869E1,3.348751001E-1,1.756735563E-2,1.017433966E2
2.600000000E2,-3.019339451E1,-2.766034332E1,9.868655398E-2,6.042211312E-2,1.018926774E2
2.633333333E2,-3.019058740E1,-2.819917992E1,1.604286217E-2,2.684496811E-2,1.024315213E2
2.666666667E2,-3.019300608E1,-2.776729503E1,1.493292959E-1,1.131125144E-2,1.028634130E2
2.700000000E2,-2.943427607E1,-2.755182342E1,1.090937368E-1,3.897757483E-2,1.036521456E2
2.733333333E2,-2.986932656E1,-2.841858960E1,2.137839352E-1,4.675310318E-2,1.046219665E2
2.766666667E2,-2.921601360E1,-2.896023788E1,4.220038662E-1,9.889541807E-3,1.054706129E2
2.800000000E2,-2.737392539E1,-2.971780571E1,2.006408829E-1,1.056164478E-1,1.074623955E2
2.833333333E2,-2.861321266E1,-3.015431516E1,4.892458193E-1,6.093767095E-2,1.087763108E2
2.866666667E2,-3.051765765E1,-3.058684836E1,3.033191790E-1,5.701786963E-2,1.107292562E2
2.900000000E2,-3.058823529E1,-3.058823529E1,1.594931527E-1,4.712105388E-2,1.107998475E2
2.933333333E2,-3.113157918E1,-2.971870030E1,1.402914181E-1,2.779952085E-2,1.118251834E2
2.966666667E2,-3.113194176E1,-2.982723286E1,9.708882854E-2,3.639910125E-2,1.119337165E2
3.000000000E2,-3.113440472E1,-3.036595299E1,1.143107391E-1,3.328683025E-2,1.124724423E2
3.033333333E2,-3.113548879E1,-3.058929620E1,2.418418040E-1,1.379089542E-2,1.126957881E2
3.066666667E2,-3.004982931E1,-3.155890679E1,2.689935037E-1,2.194460483E-2,1.141513984E2
3.100000000E2,-3.037208020E1,-3.221197807E1,5.211328820E-2,3.808820558E-2,1.148796482E2
3.133333333E2,-3.015308765E1,-3.189062912E1,3.641438482E-2,3.620183308E-2,1.152685220E2
3.166666667E2,-3.015185384E1,-3.210983104E1,2.112766711E-1,2.460657998E-2,1.154877274E2
3.200000000E2,-2.896607049E1,-3.264884670E1,5.105910619E-2,3.555676152E-2,1.167902711E2
3.233333333E2,-3.025872886E1,-3.243301184E1,2.117286231E-1,2.105293628E-2,1.181008245E2
3.266666667E2,-3.037356788E1,-3.275539027E1,2.117369490E-1,5.691320448E-2,1.184430465E2
3.300000000E2,-2.895902339E1,-3.298375937E1,2.416724343E-1,3.903797631E-2,1.198759067E2
3.333333333E2,-2.885628269E1,-3.329728375E1,1.532962741E-1,2.786671090E-2,1.202058358E2
3.366666667E2,-2.983209209E1,-3.351496957E1,8.353041980E-2,3.503316448E-2,1.212056313E2
3.400000000E2,-2.896068010E1,-3.384427989E1,2.270156100E-1,3.444944825E-2,1.221371914E2
3.433333333E2,-2.841982687E1,-3.405902811E1,1.468848982E-1,3.755305691E-2,1.227191184E2
3.466666667E2,-2.798145967E1,-3.384917146E1,1.299439343E-1,4.472309003E-2,1.232051283E2
3.500000000E2,-2.841785992E1,-3.492531877E1,2.038365977E-1,2.175976304E-2,1.243663941E2
3.533333333E2,-2.917884610E1,-3.449174742E1,1.547564169E-1,4.079895516E-2,1.252422274E2
3.566666667E2,-2.939686616E1,-3.525085089E1,1.854700651E-1,1.203373898E-2,1.260320191E2
3.600000000E2,-3.037181617E1,-3.416667309E1,1.958531280E-1,7.851160698E-2,1.274900894E2
3.633333333E2,-3.037291847E1,-3.438358981E1,3.716517177E-1,6.936925444E-2,1.277070089E2
3.666666667E2,-2.809502025E1,-3.514395974E1,3.995605179E-1,2.614921232E-2,1.301084632E2
3.700000000E2,-2.776617860E1,-3.493167825E1,5.641388832E-2,6.450003922E-2,1.304998712E2
3.733333333E2,-2.773467704E1,-3.525165565E1,4.829338752E-2,7.102463396E-2,1.308213955E2
3.766666667E2,-2.776766535E1,-3.525363074E1,3.702296630E-1,2.980008987E-2,1.308544429E2
3.800000000E2,-3.004483098E1,-3.438263959E1,3.432383140E-1,7.678167808E-2,1.332924973E2
3.833333333E2,-3.004538121E1,-3.503426038E1,2.896329580E-1,5.452708300E-2,1.339441183E2
