mass_A
t,x,y,v,a,L
0.000000000E0,1.923076923E0,-7.692307692E-1,�,�,0.000000000E0
3.333333333E0,2.534996961E-1,-1.016339918E-1,4.128575368E-1,�,1.798102771E0
6.666666667E0,4.721634444E-1,1.569671846E0,2.960229236E-1,4.177848757E-2,3.483652247E0
1.000000000E1,2.146666398E0,4.556517990E-1,1.275531739E-1,6.793159411E-2,5.494870983E0
1.333333333E1,1.254148033E0,1.903741997E0,1.430251834E-1,3.591001534E-2,7.195916031E0
1.666666667E1,1.253776413E0,1.211192058E-1,1.000880648E-1,7.304125509E-2,8.978538861E0
2.000000000E1,1.921397701E0,1.901403649E0,5.530061058E-1,2.015007796E-2,1.087988861E1
2.333333333E1,2.811127960E0,3.462745667E0,1.544269883E-1,7.649037006E-2,1.267694421E1
2.666666667E1,2.701512409E0,2.573206140E0,9.994708683E-2,8.013318688E-3,1.357321211E1
3.000000000E1,2.817028004E0,2.796457877E0,2.739542482E-1,9.453245912E-2,1.382457876E1
3.333333333E1,3.816783931E0,4.019500137E0,5.434180912E-1,5.189477740E-2,1.540424463E1
3.666666667E1,3.918164108E0,6.247847006E0,2.240758807E-1,5.373496800E-2,1.763489649E1
4.000000000E1,2.703723907E0,5.015819842E0,5.856140711E-2,3.584319962E-2,1.936485485E1
4.333333333E1,3.598624046E0,6.023539998E0,3.752317740E-1,4.101237679E-2,2.071257373E1
4.666666667E1,4.039235918E0,7.131035164E0,1.533791091E-1,7.826662035E-2,2.190449838E1
5.000000000E1,4.596407638E0,6.247124827E0,2.742582344E-1,4.237263470E-2,2.294936095E1
5.333333333E1,4.485751692E0,5.358007476E0,2.166466956E-1,3.132759668E-2,2.384533774E1
5.666666667E1,4.046596107E0,7.582693029E0,1.582063788E-1,4.480892973E-3,2.611295399E1
6.000000000E1,4.817543653E0,6.359169588E0,3.670209085E-2,2.496166031E-2,2.755911087E1
6.333333333E1,4.150907960E0,7.361361522E0,2.168123295E-1,2.733656935E-2,2.876276855E1
6.666666667E1,4.046407009E0,7.581697433E0,5.217040287E-2,4.830540706E-2,2.900662991E1
7.000000000E1,4.048830973E0,7.693847607E0,8.827921179E-2,3.391430731E-3,2.911880628E1
7.333333333E1,4.591193035E0,7.359046395E0,3.714982461E-2,1.345842711E-2,2.975618251E1
7.666666667E1,4.153206426E0,7.918444943E0,1.057362969E-1,1.644527081E-2,3.046664644E1
8.000000000E1,4.370138358E0,8.028397595E0,8.501027616E-2,9.951151543E-3,3.070985222E1
8.333333333E1,4.267602275E0,8.473514621E0,8.566577175E-2,2.655850815E-2,3.116662658E1
8.666666667E1,4.260068631E0,8.588795438E0,9.851055306E-2,2.176199117E-2,3.128215330E1
9.000000000E1,3.716319984E0,8.116595373E0,1.187673985E-1,5.542074385E-3,3.200231681E1
9.333333333E1,3.700235190E0,8.028879111E0,5.012151978E-2,3.959359488E-2,3.209149564E1
9.666666667E1,3.588997190E0,7.807660491E0,1.068895419E-1,1.409269832E-2,3.233910737E1
1.000000000E2,4.377160461E0,8.251514654E0,1.209546085E-1,1.754238128E-2,3.324365580E1
1.033333333E2,4.261059383E0,8.253256047E0,6.932343396E-2,2.149658980E-2,3.335976994E1
1.066666667E2,3.928677978E0,8.363102466E0,4.599707705E-2,1.397790440E-1,3.370983227E1
1.100000000E2,4.039897426E0,8.465670458E0,8.511297254E-1,6.722446104E-2,3.386112655E1
1.133333333E2,-1.952481250E-1,1.226050652E1,8.657565112E-1,7.670494038E-2,3.954771063E1
1.166666667E2,-3.090934012E-1,1.226026081E1,3.354205590E-2,1.387186286E-1,3.966155618E1
1.200000000E2,-2.594986371E-1,1.204632211E1,4.934166533E-2,2.574468224E-3,3.988116813E1
1.233333333E2,-6.380360342E-1,1.226134979E1,5.675257294E-2,7.086662459E-4,4.031651565E1
1.266666667E2,-6.378236767E-1,1.204193407E1,3.731975499E-2,1.180091050E-2,4.053593147E1
1.300000000E2,-7.506452392E-1,1.203949444E1,3.707415551E-2,9.503789177E-3,4.064877940E1
1.333333333E2,-7.486636797E-1,1.182101990E1,3.269429028E-2,1.171100507E-2,4.086726294E1
1.366666667E2,-9.685983752E-1,1.204145293E1,6.881860102E-2,1.762543555E-2,4.117865014E1
1.400000000E2,-8.694121375E-1,1.226363564E1,1.056986147E-1,2.770667227E-3,4.142196694E1
1.433333333E2,-1.194293745E0,1.270898847E1,8.375234108E-2,3.916204136E-2,4.197322659E1
1.466666667E2,-1.204684989E0,1.271011705E1,1.666523218E-1,2.838481156E-2,4.198367894E1
1.500000000E2,-5.256851570E-1,1.182167908E1,1.662220968E-1,1.565786845E-2,4.310187517E1
1.533333333E2,-5.365377176E-1,1.182605275E1,4.792742820E-2,4.086355845E-2,4.311357590E1
1.566666667E2,-7.657780699E-1,1.161085691E1,1.168808832E-1,2.124392182E-2,4.342799662E1
1.600000000E2,-1.306148009E0,1.170414371E1,1.399047738E-1,1.867776465E-2,4.397635973E1
1.633333333E2,-1.312531104E0,1.236649412E1,1.177452977E-1,1.089808241E-2,4.463874090E1
1.666666667E2,-1.420621149E0,1.248072061E1,1.581973457E-1,2.236827571E-2,4.479600230E1
1.700000000E2,-2.310248358E0,1.270831971E1,1.899154647E-1,1.905359251E-2,4.571428217E1
1.733333333E2,-2.640834550E0,1.281850206E1,1.650628342E-2,8.366590553E-2,4.606274649E1
1.766666667E2,-2.307974530E0,1.281833811E1,3.811425235E-1,5.163766522E-2,4.639560655E1
1.800000000E2,-4.156607393E-1,1.404529838E1,4.383401277E-1,4.353349742E-2,4.865088547E1
1.833333333E2,4.751733228E-1,1.370925644E1,1.212254510E-1,6.545933975E-2,4.960299340E1
1.866666667E2,3.552839716E-2,1.337480112E1,6.073180661E-2,3.591084852E-2,5.015539545E1
1.900000000E2,1.369589709E-1,1.393182738E1,1.350796362E-1,5.933449510E-3,5.072158130E1
1.933333333E2,-7.980371403E-2,1.426791613E1,6.828761448E-2,7.807057803E-3,5.112150843E1
1.966666667E2,-3.043637551E-1,1.382007986E1,3.313896321E-2,7.101886742E-2,5.162249200E1
2.000000000E2,-8.222875558E-2,1.448882924E1,4.657486053E-1,5.441817633E-2,5.232716901E1
2.033333333E2,-3.201736909E0,1.493641138E1,9.750001815E-2,8.609724124E-2,5.547862279E1
2.066666667E2,2.528185827E-1,1.393183423E1,5.442379074E-1,7.084691729E-2,5.907627881E1
2.100000000E2,3.644689506E-1,1.426828449E1,5.790593803E-1,1.427166102E-1,5.943077082E1
2.133333333E2,-2.976085631E0,1.604768721E1,7.528054850E-1,1.399646269E-1,6.321568548E1
2.166666667E2,-3.846153846E-1,1.923076923E1,4.747425117E-1,1.349370816E-1,6.732028401E1
2.200000000E2,-3.846153846E-1,1.423076923E1,5.454528568E-1,9.635638646E-2,7.232028401E1
2.233333333E2,3.946630613E-1,1.567889878E1,1.305345858E-1,1.184301252E-1,7.396477606E1
2.266666667E2,-1.053040346E0,1.478800286E1,6.892505406E-2,3.585019781E-2,7.566464096E1
2.300000000E2,-4.967008414E-2,1.556181489E1,1.001749550E-1,4.672522607E-2,7.693173880E1
2.333333333E2,-3.852073375E-1,1.478781963E1,6.103896587E-2,2.616133817E-2,7.777533462E1
2.366666667E2,1.719713290E-1,1.590308342E1,1.180910382E-1,9.876626691E-3,7.902203482E1
2.400000000E2,-2.749437810E-1,1.556733336E1,3.309721213E-2,6.074013209E-2,7.958101713E1
2.433333333E2,-4.862382104E-2,1.589825068E1,3.066142379E-1,6.089587385E-2,7.998192484E1
2.466666667E2,-2.166031615E0,1.634329137E1,5.248417978E-1,1.030038325E-2,8.214559695E1
2.500000000E2,-3.061343307E0,1.767761563E1,2.412955570E-1,6.830268634E-2,8.375245857E1
2.533333333E2,-3.062408002E0,1.767903930E1,2.345146284E-2,3.692927909E-2,8.375423632E1
2.566666667E2,-3.164190010E0,1.779536841E1,3.776368265E-2,1.789036746E-2,8.390880682E1
2.600000000E2,-3.170471497E0,1.790642512E1,8.933260341E-2,2.660285030E-2,8.402004103E1
2.633333333E2,-2.613926668E0,1.756757271E1,1.643154154E-1,1.752131394E-2,8.467162610E1
2.666666667E2,-2.723778915E0,1.890664809E1,1.346495212E-1,4.381741145E-2,8.601519984E1
2.700000000E2,-3.056789665E0,1.834838772E1,2.361745701E-1,1.038307619E-2,8.666523892E1
2.733333333E2,-2.945986886E0,1.734790987E1,3.283679622E-2,1.690432132E-2,8.767183377E1
2.766666667E2,-3.061247206E0,1.856725431E1,1.739553756E-2,3.062248387E-2,8.889661366E1
2.800000000E2,-2.944814994E0,1.746387420E1,3.791220177E-2,4.210914757E-2,9.000611992E1
2.833333333E2,-3.171030769E0,1.879491442E1,6.043607921E-2,8.799886499E-3,9.135624644E1
2.866666667E2,-2.610407251E0,1.723913954E1,2.384785257E-1,1.489318746E-2,9.300994963E1
2.900000000E2,-2.834853224E0,1.724100663E1,1.641441625E-2,4.625799596E-2,9.323440337E1
2.933333333E2,-2.500978298E0,1.723881274E1,6.027184435E-2,4.590446627E-2,9.356828550E1
2.966666667E2,-2.499333849E0,1.746209456E1,2.839421397E-1,3.533322739E-2,9.379157337E1
3.000000000E2,-2.389940973E0,1.912850090E1,3.336253796E-1,4.473253217E-2,9.546156645E1
3.033333333E2,-2.613170005E0,1.968334869E1,9.703383255E-2,5.001215576E-2,9.605963608E1
3.066666667E2,-2.944915168E0,1.879612583E1,6.857403265E-2,3.514409443E-2,9.700685266E1
3.100000000E2,-2.722804190E0,1.923952912E1,1.424862274E-1,1.713707413E-2,9.750277581E1
3.133333333E2,-2.612350838E0,1.790633568E1,1.015601839E-1,1.039749928E-2,9.884053689E1
3.166666667E2,-2.833825755E0,1.857162558E1,8.394918192E-2,2.578371057E-2,9.954172289E1
3.200000000E2,-2.052861643E0,1.792021059E1,8.253723460E-2,2.152142198E-2,1.005587020E2
3.233333333E2,-2.389813057E0,1.824662429E1,1.934779781E-1,2.271755514E-2,1.010278311E2
3.266666667E2,-2.500274493E0,1.912998040E1,1.205565885E-1,1.640744183E-2,1.019180669E2
3.300000000E2,-2.165525843E0,1.901840532E1,1.723839642E-2,3.040008057E-2,1.022709205E2
3.333333333E2,-2.500888115E0,1.924490141E1,6.001820103E-2,1.128012144E-2,1.026756035E2
3.366666667E2,-2.499660706E0,1.879828949E1,8.560319931E-2,7.405549452E-3,1.031222171E2
3.400000000E2,-2.612879099E0,1.868530976E1,2.440044566E-2,4.250115559E-2,1.032821634E2
3.433333333E2,-2.610609961E0,1.867932868E1,3.060986502E-1,2.636977393E-2,1.032885605E2
3.466666667E2,-1.612155379E0,1.690687344E1,3.314360680E-2,5.015051476E-2,1.053228931E2
3.500000000E2,-2.389865734E0,1.868903173E1,2.890048959E-1,5.044696245E-2,1.072673523E2
3.533333333E2,-1.942913151E0,1.880496973E1,1.200371645E-1,4.030857048E-2,1.077290970E2
3.566666667E2,-2.834161133E0,1.935461274E1,1.713481666E-1,3.043826216E-2,1.087762028E2
