mass_A
t,x,y,v,a,L
0.000000000E0,-2.142857143E0,2.500000000E0,�,�,0.000000000E0
3.333333333E0,-1.726052063E0,1.051167348E0,4.178439586E-1,�,1.507594948E0
6.666666667E0,4.433770050E-1,1.465056851E0,3.574462219E-1,4.698774793E-2,3.716152623E0
1.000000000E1,5.456787808E-1,3.315786233E-1,1.553754735E-1,1.290117394E-1,4.854238096E0
1.333333333E1,3.425083223E-1,4.341433033E-1,4.345789858E-1,4.882099002E-2,5.081829284E0
1.666666667E1,-2.351510937E0,3.270620000E-1,4.511718896E-1,8.908933506E-2,7.777975826E0
2.000000000E1,-2.658340716E0,2.295909459E-1,2.641496721E-1,1.186267397E-1,8.099915448E0
2.333333333E1,-5.905297775E-1,3.194032972E-1,4.194630838E-1,1.842325975E-2,1.016967590E1
2.666666667E1,1.346720155E-1,3.676047895E-1,5.764310010E-2,9.854498846E-2,1.089647782E1
3.000000000E1,-2.152547223E-1,2.366664371E-1,2.392034209E-1,4.564851564E-2,1.127010005E1
3.333333333E1,-1.421659092E0,1.994403756E-2,2.758598425E-1,6.040848626E-3,1.249581621E1
3.666666667E1,-2.040779189E0,1.390476034E-2,1.576558229E-1,1.230768158E-2,1.311496576E1
4.000000000E1,-2.452048134E0,-1.873746096E-1,1.919232320E-1,2.418568873E-2,1.357284733E1
4.333333333E1,-3.284095982E0,-2.881770833E-1,6.541638440E-2,1.214788790E-2,1.441097904E1
4.666666667E1,-2.763946614E0,-4.921870082E-1,6.334277967E-2,1.403075300E-3,1.496970564E1
5.000000000E1,-3.382348866E0,-6.988730282E-1,1.325624112E-1,4.132354331E-2,1.562173360E1
5.333333333E1,-3.590853322E0,-8.040175916E-1,2.017029453E-1,1.223835171E-2,1.585524909E1
5.666666667E1,-4.626053057E0,-1.876185576E-1,1.876418761E-1,1.012461352E-2,1.706006703E1
6.000000000E1,-4.731199395E0,-2.897449701E-1,9.884285898E-2,1.291713977E-1,1.720664655E1
6.333333333E1,-5.250546902E0,-3.979176182E-1,8.384939981E-1,5.466998658E-2,1.773713986E1
6.666666667E1,-9.070511146E0,-3.813666959E0,7.562454497E-1,7.718883394E-2,2.286153938E1
7.000000000E1,-8.864176249E0,-3.913565472E0,2.179665885E-2,1.296737710E-1,2.309078554E1
7.333333333E1,-8.967513173E0,-3.916169258E0,1.557409143E-2,8.368228159E-3,2.319415526E1
7.666666667E1,-8.967965736E0,-3.916366494E0,2.134219014E-2,4.170746885E-3,2.319464894E1
8.000000000E1,-9.068975825E0,-3.816423134E0,4.356613419E-2,1.191787410E-2,2.333674649E1
8.333333333E1,-9.179612403E0,-3.717465510E0,5.349855548E-2,6.884459841E-3,2.348518187E1
8.666666667E1,-9.088882881E0,-4.172524174E0,4.740945785E-2,5.312075028E-3,2.394919721E1
9.000000000E1,-9.472810160E0,-3.599436155E0,6.091007941E-2,4.742749295E-3,2.463900156E1
9.333333333E1,-9.285305708E0,-3.817124904E0,2.225707543E-2,8.497258059E-3,2.492631029E1
9.666666667E1,-9.384876154E0,-3.718953452E0,4.410246474E-2,8.313632863E-3,2.506613843E1
1.000000000E2,-9.488484616E0,-3.604606686E0,2.814853422E-2,4.831468103E-3,2.522044299E1
1.033333333E2,-9.543976053E0,-3.619442988E0,9.871301826E-3,4.045451062E-3,2.527788353E1
1.066666667E2,-9.554265004E0,-3.606536115E0,3.031049012E-3,1.826838288E-3,2.529438958E1
1.100000000E2,-9.560565806E0,-3.607905975E0,1.019030987E-3,7.610293390E-4,2.530083758E1
1.133333333E2,-9.547505086E0,-3.607211166E0,2.295016272E-3,4.888479908E-4,2.531391676E1
1.166666667E2,-9.554759863E0,-3.622061692E0,4.159945596E-3,7.178340272E-4,2.533044462E1
1.200000000E2,-9.551453153E0,-3.634661675E0,2.037376256E-3,2.662476246E-3,2.534347128E1
1.233333333E2,-9.568342325E0,-3.622026028E0,1.848834436E-2,3.105350399E-3,2.536456402E1
1.266666667E2,-9.612249568E0,-3.741879892E0,2.824777174E-2,1.349305259E-3,2.549220725E1
1.300000000E2,-9.591375963E0,-3.808930551E0,1.186882369E-2,3.759529426E-3,2.556243188E1
1.333333333E2,-9.588456353E0,-3.817343302E0,2.081103771E-2,8.455444396E-3,2.557133685E1
