mass_A
t,x,y,v,a,L
0.000000000E0,-3.846153846E-1,-3.846153846E0,�,�,0.000000000E0
3.333333333E0,-2.282465246E-1,-3.170872984E0,2.383316814E-1,�,6.931489474E-1
6.666666667E0,-3.973338040E-1,-2.257326875E0,2.463001582E-1,1.021352436E-2,1.622211379E0
1.000000000E1,-7.359315731E-1,-1.609327802E0,1.912973825E-1,1.040501651E-2,2.353341496E0
1.333333333E1,-8.052691372E-1,-1.049014263E0,1.840424047E-1,2.940988764E-2,2.917928920E0
1.666666667E1,-8.314695240E-1,-3.861036839E-1,2.433304492E-1,1.945854024E-2,3.581357059E0
2.000000000E1,-6.258830701E-2,3.931950628E-1,2.250068196E-1,1.527411583E-2,4.676110393E0
2.333333333E1,-1.270575691E0,1.048233155E0,2.014924048E-1,8.533684527E-2,6.050267743E0
2.666666667E1,-8.325417288E-1,1.493913072E0,5.114106408E-1,1.470710906E-2,6.675171208E0
3.000000000E1,-4.173523318E0,2.836229957E0,5.385414839E-1,3.780468277E-2,1.027572292E1
3.333333333E1,-4.063720129E0,3.059023906E0,5.250543565E-2,8.766810089E-2,1.052410545E1
3.666666667E1,-4.172012802E0,3.186262936E0,6.739289603E-2,2.582458463E-3,1.069118948E1
4.000000000E1,-4.170523032E0,3.495430856E0,7.909219762E-2,4.677279313E-3,1.100036099E1
4.333333333E1,-4.167041649E0,3.713520819E0,3.641973796E-2,3.778120029E-3,1.121847874E1
4.666666667E1,-4.170685248E0,3.738229054E0,5.333772053E-2,3.307329916E-2,1.124345418E1
5.000000000E1,-4.052622216E0,4.050193874E0,2.241852019E-1,1.717557050E-2,1.157701217E1
5.333333333E1,-5.176265301E0,4.843915403E0,2.098481450E-1,2.141089054E-2,1.295271840E1
5.666666667E1,-5.175759156E0,4.884298071E0,3.348715816E-3,2.577562821E-2,1.299310424E1
6.000000000E1,-5.179934429E0,4.865936596E0,6.620235019E-2,3.403048910E-3,1.301193445E1
6.333333333E1,-5.610018670E0,4.963086491E0,1.660968036E-2,1.263822393E-2,1.345285457E1
6.666666667E1,-5.290664910E0,4.866336338E0,6.523326659E-2,8.922946928E-3,1.378654218E1
7.000000000E1,-5.180838861E0,4.892853661E0,1.859070172E-2,1.004930405E-2,1.389952416E1
7.333333333E1,-5.167452828E0,4.852941806E0,6.997384661E-3,2.937509722E-3,1.394162098E1
7.666666667E1,-5.186485352E0,4.846547421E0,3.246138586E-2,4.671598758E-3,1.396169896E1
8.000000000E1,-4.954779475E0,4.812904275E0,1.302493765E-2,8.351312006E-2,1.419583455E1
8.333333333E1,-5.174896992E0,4.932603597E0,4.907024689E-1,3.562280758E-2,1.444639322E1
8.666666667E1,-8.070801516E0,5.808964568E0,4.180703914E-1,4.836516697E-2,1.747199590E1
