mass_A
t,x,y,v,a,L
0.000000000E0,-8.333333333E-1,-4.583333333E0,�,�,0.000000000E0
3.333333333E0,-9.380154754E-1,-4.694552460E0,1.183271537E-2,�,1.527352118E-1
6.666666667E0,-7.544498850E-1,-4.583789816E0,7.203556821E-2,4.955231895E-3,3.671289833E-1
1.000000000E1,-4.758225329E-1,-4.824957125E0,5.884938097E-2,6.086305051E-3,7.356325411E-1
1.333333333E1,-4.478791445E-1,-4.828609315E0,2.800113082E-2,8.051643100E-3,7.638135888E-1
1.666666667E1,-3.344125328E-1,-4.703094617E0,5.633844371E-2,1.060431276E-1,9.330135048E-1
2.000000000E1,-9.657982715E-2,-4.695732094E0,6.046952185E-1,5.706667923E-2,1.170960143E0
2.333333333E1,-3.007980200E0,-1.685905964E0,1.401627874E-1,1.093642698E-1,5.358477960E0
2.666666667E1,6.342553781E-1,-4.113479581E0,6.854049769E-1,6.092617821E-2,9.735576733E0
3.000000000E1,8.734918775E-1,-4.096981418E0,1.295085039E-1,1.060645950E-1,9.975381428E0
3.333333333E1,1.458360136E0,-3.856003979E0,1.871296292E-1,7.383554858E-3,1.060794843E1
3.666666667E1,1.976541322E0,-3.514216308E0,1.553091720E-1,2.583106313E-3,1.122869842E1
4.000000000E1,2.310296733E0,-3.267577463E0,1.837030037E-1,8.742965266E-3,1.164369648E1
4.333333333E1,3.028700809E0,-2.887464437E0,2.357275848E-1,1.516320127E-2,1.245646356E1
4.666666667E1,3.623691773E0,-2.404640688E0,2.604961620E-1,1.094070282E-2,1.322270962E1
5.000000000E1,4.607007654E0,-2.162985491E0,2.092951016E-1,5.536058354E-3,1.423528424E1
5.333333333E1,4.975284747E0,-2.058143339E0,1.825521026E-1,1.371573475E-2,1.461819401E1
5.666666667E1,5.675266290E0,-1.579936089E0,2.071565091E-1,1.118543018E-2,1.546593002E1
6.000000000E1,6.063692050E0,-1.208054874E0,2.207585594E-1,4.796108371E-3,1.600367550E1
6.333333333E1,7.015755235E0,-9.724329016E-1,2.190689947E-1,5.159142379E-3,1.698446193E1
6.666666667E1,7.395458083E0,-6.086030069E-1,1.635794836E-1,1.136215668E-2,1.751033877E1
7.000000000E1,7.991508379E0,-4.854408647E-1,1.639987193E-1,4.726316124E-3,1.811898059E1
7.333333333E1,8.461164608E0,-3.644131000E-1,1.688169037E-1,1.078565794E-2,1.860398028E1
7.666666667E1,9.051991268E0,-1.086056268E-1,2.376088471E-1,1.152487243E-2,1.924780759E1
8.000000000E1,1.000439757E1,-7.096860628E-3,2.582350951E-1,4.618071605E-3,2.020560808E1
