mass_A
t,x,y,v,a,L
0.000000000E0,3.333333333E0,-8.333333333E-1,�,�,0.000000000E0
3.333333333E0,3.407718644E0,-7.752516218E-1,5.520890081E-2,�,9.437510053E-2
6.666666667E0,3.371840017E0,-1.199372829E0,4.208713416E-2,7.890275980E-3,5.200111821E-1
1.000000000E1,3.367561220E0,-1.052943933E0,3.506163430E-2,1.014348104E-2,6.665025797E-1
1.333333333E1,3.431375855E0,-9.733377683E-1,1.746598359E-2,1.701890738E-2,7.685292871E-1
1.666666667E1,3.459950629E0,-9.820747206E-1,7.128824608E-2,2.888298124E-3,7.984099173E-1
2.000000000E1,3.313359387E0,-1.433706537E0,3.591011958E-2,8.701129455E-3,1.273236507E0
2.333333333E1,3.381774501E0,-1.208351619E0,3.271181588E-2,1.603216509E-2,1.508747583E0
2.666666667E1,3.380672035E0,-1.226276167E0,3.967484533E-2,3.305183024E-3,1.526706004E0
3.000000000E1,3.385909717E0,-9.438849771E-1,3.642095970E-2,1.865580558E-2,1.809145763E0
3.333333333E1,3.394044186E0,-9.838382730E-1,9.350906036E-2,8.058676962E-3,1.849918737E0
3.666666667E1,3.245221775E0,-1.551195979E0,5.362932129E-2,1.797264983E-2,2.436470420E0
4.000000000E1,3.235227176E0,-1.304156875E0,7.483396760E-2,1.247766543E-2,2.683711620E0
4.333333333E1,3.212011728E0,-1.053409443E0,1.899227621E-2,1.163622530E-2,2.935531459E0
4.666666667E1,3.301484873E0,-1.196261925E0,2.317628752E-2,1.361304660E-2,3.104090871E0
5.000000000E1,3.242484586E0,-1.204883227E0,5.316128381E-2,1.167002976E-3,3.163717715E0
5.333333333E1,3.296690985E0,-1.550638060E0,5.363273613E-2,1.080532115E-2,3.513695912E0
5.666666667E1,3.298506311E0,-1.558018746E0,3.685861591E-2,1.840812313E-2,3.521296565E0
6.000000000E1,3.215871394E0,-1.318585200E0,7.294968696E-2,6.979299350E-3,3.774588793E0
6.333333333E1,3.226891604E0,-1.076989209E0,1.525642770E-2,1.024883380E-1,4.016435992E0
6.666666667E1,3.317562507E0,-1.320520001E0,5.624415132E-1,5.143174372E-2,4.276298377E0
